rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_range,train/explained_variance,train/loss,train/value_loss,train/learning_rate,train/entropy_loss,train/clip_fraction
1567.981,18461,17326080,141,938,422.08,-0.006020617231812745,0.03081916,1400,0.2,0.777314618229866,0.0312843881547451,0.1321394204046616,0.0003,-2.7950528007745743,0.27226806640625
1446.6631,18591,17448960,142,938,384.96,-0.007106722997729472,0.031118257,1410,0.2,0.7606587409973145,0.032216038554906845,0.1422608810591434,0.0003,-2.792687162781755,0.27784342447916666
1533.43,18721,17571840,143,938,409.74,-0.006403914265762675,0.030376887,1420,0.2,0.8011732399463654,0.04282255470752716,0.1472714264015667,0.0003,-2.77979244398574,0.2709423828125
1533.159,18852,17694720,144,938,411.12,-0.005990221916460238,0.030326772,1430,0.2,0.7436458766460419,0.06603781133890152,0.12797752501472132,0.0003,-2.7898854323104025,0.27108317057291664
1509.4387,18983,17817600,145,938,401.0,-0.006409201730090596,0.031122545,1440,0.2,0.7779527902603149,0.01813877373933792,0.15659756588972717,0.0003,-2.777176230823,0.2712044270833333
1487.9113,19115,17940480,146,938,399.74,-0.006426164300592063,0.030536164,1450,0.2,0.8122933655977249,0.04232536628842354,0.1401871873518879,0.0003,-2.7711989690363406,0.27001871744791667
1472.0859,19247,18063360,147,938,393.3,-0.006370297640069111,0.030657982,1460,0.2,0.8017140477895737,0.05785080045461655,0.15331602428448,0.0003,-2.760180429443717,0.26774983723958334
1602.8644,19378,18186240,148,938,427.72,-0.005822993333325333,0.029535206,1470,0.2,0.8213549703359604,0.05717313289642334,0.14293085831751037,0.0003,-2.74333425955226,0.26442626953125
1525.6044,19510,18309120,149,938,405.32,-0.00650715024832607,0.03078064,1480,0.2,0.7752286195755005,0.02569366805255413,0.14074334271999153,0.0003,-2.759347505879899,0.27121175130208336
1583.8534,19640,18432000,150,938,424.22,-0.005753820630276702,0.029746158,1490,0.2,0.7946424335241318,0.13580630719661713,0.14565206326408467,0.0003,-2.754813937184711,0.26746175130208333
1569.3092,19770,18554880,151,938,419.96,-0.006068859607924726,0.030317962,1500,0.2,0.8226689696311951,0.03533938154578209,0.12040753958261727,0.0003,-2.761599758602679,0.2674267578125
1439.6089,19902,18677760,152,938,378.86,-0.0065027902723765385,0.029666206,1510,0.2,0.800610825419426,0.051903411746025085,0.14727285250167674,0.0003,-2.749595784445604,0.2656022135416667
1503.3489,20033,18800640,153,938,400.78,-0.005624780660106504,0.0295991,1520,0.2,0.8523136526346207,0.1128351241350174,0.13185040311713236,0.0003,-2.743413606372972,0.26275553385416667
1465.6558,20165,18923520,154,938,391.88,-0.005611854997993456,0.029971533,1530,0.2,0.7878722250461578,0.007328387349843979,0.1582011885680064,0.0003,-2.7400364016741516,0.26604248046875
1492.1747,20325,19046400,155,937,395.82,-0.005927737846248723,0.030315608,1540,0.2,0.8083388209342957,0.08629819750785828,0.15024371365424788,0.0003,-2.717551168228189,0.26370361328125
1571.1985,20455,19169280,156,937,419.58,-0.0060032810053720215,0.03144368,1550,0.2,0.8183579444885254,0.049350254237651825,0.1607735833330662,0.0003,-2.708550534819563,0.270341796875
1533.982,20586,19292160,157,937,406.42,-0.005847221903680596,0.028438335,1560,0.2,0.8434263914823532,0.055441901087760925,0.13751367302271925,0.0003,-2.6654177094250917,0.25941162109375
1585.3488,20720,19415040,158,937,420.56,-0.006389090002100298,0.029739583,1570,0.2,0.7710942775011063,0.04085057973861694,0.14376217653635345,0.0003,-2.6659958590815465,0.26455322265625
1586.3481,20849,19537920,159,937,416.8,-0.005763239743076459,0.030253353,1580,0.2,0.8286705166101456,0.020964642986655235,0.1323334023882247,0.0003,-2.6290288795158268,0.26190104166666667
1542.4397,20980,19660800,160,937,407.86,-0.005681116487421605,0.03105416,1590,0.2,0.7910552620887756,0.042304813861846924,0.16984758181836998,0.0003,-2.5900301267082493,0.26399576822916665
1554.7689,21111,19783680,161,937,415.04,-0.006675263104540742,0.031022953,1600,0.2,0.8198878914117813,0.08392094820737839,0.16717766277433838,0.0003,-2.6043462603415053,0.2662833658854167
1567.1664,21242,19906560,162,937,414.94,-0.006166846951570429,0.03034692,1610,0.2,0.7931033968925476,0.027981847524642944,0.15235239184383922,0.0003,-2.584232537249724,0.26458658854166667
1551.4507,21374,20029440,163,937,412.64,-0.006011412139168897,0.030360958,1620,0.2,0.8099318295717239,0.10720784962177277,0.15733005051957055,0.0003,-2.599935520303746,0.26313151041666666
1501.6946,21524,20152320,164,936,398.44,-0.005729510449182271,0.03142719,1630,0.2,0.7718282788991928,0.08229834586381912,0.17722853018620904,0.0003,-2.592378264218569,0.265185546875
1396.4297,21668,20275200,165,935,374.84,-0.006207235961652865,0.030643148,1640,0.2,0.8383433669805527,0.03312862291932106,0.16736596637958429,0.0003,-2.6244059332460163,0.2609130859375
1519.4252,21798,20398080,166,935,401.62,-0.006100785616054054,0.030521344,1650,0.2,0.8297565430402756,0.08453302085399628,0.16563948181971985,0.0003,-2.608249559837083,0.26624430338541666
1524.6221,21928,20520960,167,935,403.7,-0.005687864970113878,0.029745733,1660,0.2,0.8274089694023132,0.05824876204133034,0.15652169622694298,0.0003,-2.6067298057923716,0.2600984700520833
1475.8643,22060,20643840,168,935,394.34,-0.0061285435729041635,0.03129132,1670,0.2,0.8371962606906891,0.07614545524120331,0.14777391776452228,0.0003,-2.6283628474300107,0.2646866861979167
1461.6724,22190,20766720,169,935,388.04,-0.0057090292128911336,0.031515952,1680,0.2,0.8003187328577042,0.11763103306293488,0.16766098461754153,0.0003,-2.5697792642066877,0.26708251953125
1519.0977,22321,20889600,170,935,403.72,-0.005612603977154625,0.031230016,1690,0.2,0.8480567187070847,0.04214147478342056,0.17656638164344865,0.0003,-2.5664075117434066,0.2670597330729167
1557.5679,22453,21012480,171,935,415.78,-0.005674223128759574,0.03071111,1700,0.2,0.8063954263925552,0.040949746966362,0.17864930752790922,0.0003,-2.6058921923612557,0.26500325520833334
1368.3735,22582,21135360,172,935,362.72,-0.005757022257099986,0.031240111,1710,0.2,0.7865215688943863,0.0892837643623352,0.17174126986811947,0.0003,-2.5740052100519337,0.26583251953125
1571.4006,22713,21258240,173,935,420.22,-0.005566966054326865,0.03053457,1720,0.2,0.8321545422077179,0.0041633471846580505,0.15577819942564625,0.0003,-2.5753451107814906,0.2614973958333333
1521.5084,22843,21381120,174,935,402.86,-0.005659214789484395,0.03179257,1730,0.2,0.7994103878736496,0.0027950257062911987,0.15026839390426175,0.0003,-2.564784428365529,0.266728515625
1444.5841,22988,21504000,175,935,384.9,-0.005361094324046765,0.030890297,1740,0.2,0.789208173751831,0.05785050988197327,0.1541950138528288,0.0003,-2.5470708837360143,0.2646638997395833
1546.7104,23139,21626880,176,934,407.42,-0.006178720404198733,0.031009477,1750,0.2,0.8318169713020325,0.08781665563583374,0.1723655489308294,0.0003,-2.55106700612853,0.26601236979166665
1527.4019,23268,21749760,177,934,404.3,-0.006154501624284118,0.030912159,1760,0.2,0.8365320116281509,0.007238695397973061,0.1576405514929987,0.0003,-2.5540618888909616,0.263837890625
1494.585,23400,21872640,178,934,394.16,-0.005786361817111659,0.030688072,1770,0.2,0.8059485852718353,0.08376602828502655,0.15161588535401582,0.0003,-2.5516020388901235,0.264287109375
1515.346,23529,21995520,179,934,403.74,-0.005645632830843776,0.03061991,1780,0.2,0.8102741986513138,0.08178383111953735,0.15621087252142996,0.0003,-2.534144621255497,0.26176513671875
1576.0814,23660,22118400,180,934,418.76,-0.005854901119291754,0.030791666,1790,0.2,0.8271825760602951,0.014045678079128265,0.16658952571655392,0.0003,-2.5000526414066555,0.26209391276041666
1517.8997,23789,22241280,181,934,400.32,-0.005531388615084628,0.03054661,1800,0.2,0.8068060427904129,0.03033793717622757,0.14354908143529124,0.0003,-2.509700413681567,0.26111735026041666
1517.292,23919,22364160,182,934,402.68,-0.004896949124564951,0.03131208,1810,0.2,0.8207851350307465,0.08821035921573639,0.1518995919575294,0.0003,-2.478412798779706,0.26136474609375
1490.5872,24049,22487040,183,935,398.18,-0.0053544574575304675,0.030718505,1820,0.2,0.824567437171936,-0.0068488046526908875,0.1409907706596035,0.0003,-2.4820196743495764,0.25886393229166665
1532.9868,24180,22609920,184,935,405.28,-0.005177918304956014,0.031657737,1830,0.2,0.8208092898130417,0.23430654406547546,0.16906253585349382,0.0003,-2.462424177719901,0.26419514973958336
1526.8031,24310,22732800,185,935,403.74,-0.00484408767760821,0.031129984,1840,0.2,0.7822759300470352,0.12351061403751373,0.1454096029799742,0.0003,-2.4686090019966165,0.26115234375
1591.3339,24459,22855680,186,934,422.92,-0.00534231800379833,0.032687493,1850,0.2,0.7998864501714706,0.09115753322839737,0.1730423664995275,0.0003,-2.459491837186118,0.26696126302083334
1528.7549,24591,22978560,187,934,401.12,-0.005282078261267695,0.03185304,1860,0.2,0.811917707324028,0.03934422507882118,0.15851646316800422,0.0003,-2.466370013722529,0.2657600911458333
1449.0646,24720,23101440,188,934,382.48,-0.004613038330586884,0.03055167,1870,0.2,0.7627968192100525,0.08174213767051697,0.16027355213940608,0.0003,-2.450648449311654,0.2613273111979167
1423.3688,24851,23224320,189,934,375.0,-0.0050183512386108,0.03206807,1880,0.2,0.8569017350673676,0.07066226005554199,0.1633457993657794,0.0003,-2.443821679788331,0.26519368489583334
1512.0034,24980,23347200,190,934,396.9,-0.005494636753179899,0.03157788,1890,0.2,0.8291604220867157,0.1145896166563034,0.17530415892930856,0.0003,-2.4491183022782206,0.26186686197916664
1467.5778,25110,23470080,191,934,386.64,-0.0053426148828960626,0.03166134,1900,0.2,0.8290337026119232,0.10791923850774765,0.18246764889074257,0.0003,-2.4528993197157978,0.2637109375
1485.8634,25271,23592960,192,933,388.14,-0.005245734531581547,0.031458512,1910,0.2,0.825977623462677,0.066521555185318,0.15918342609492053,0.0003,-2.44060622677207,0.26221272786458333
1542.234,25432,23715840,193,932,410.98,-0.004901514989808978,0.03088563,1920,0.2,0.8414758294820786,0.12205539643764496,0.15631294877093752,0.0003,-2.423807068175326,0.25925048828125
1528.3381,25563,23838720,194,932,406.12,-0.005426140494087121,0.032396268,1930,0.2,0.7898039519786835,0.11817651987075806,0.1522725191892823,0.0003,-2.4162603053698937,0.26098388671875
1449.9626,25693,23961600,195,932,383.24,-0.00539018938415514,0.031328365,1940,0.2,0.8259463906288147,0.06084780395030975,0.1847287610876568,0.0003,-2.4294371947087345,0.2565584309895833
1519.956,25823,24084480,196,932,398.08,-0.005799773055268815,0.031351563,1950,0.2,0.8449179083108902,0.008573153987526894,0.14897040499170544,0.0003,-2.410427774184694,0.2612060546875
1507.9019,25955,24207360,197,932,400.06,-0.00563635775838217,0.031337004,1960,0.2,0.8521824777126312,0.047547053545713425,0.1771839654012001,0.0003,-2.406770835053176,0.2595467122395833
1418.3376,26101,24330240,198,932,376.82,-0.004780249399876387,0.03178302,1970,0.2,0.7844671756029129,0.04970195144414902,0.1913170468134922,0.0003,-2.3766242526161174,0.26053792317708335
1498.1971,26233,24453120,199,932,399.08,-0.005308810067623806,0.032338604,1980,0.2,0.8363885283470154,0.13792076706886292,0.1724661245349368,0.0003,-2.3806302762962877,0.2626595052083333
1531.9186,26378,24576000,200,931,405.92,-0.004384226086082587,0.03176648,1990,0.2,0.8160230070352554,0.0539323166012764,0.16370296504843282,0.0003,-2.3936036527405182,0.25805419921875
1555.903,26507,24698880,201,931,405.72,-0.005599624191496938,0.03294267,2000,0.2,0.7902063578367233,0.03912252560257912,0.1862049306721504,0.0003,-2.3704213065157336,0.26366780598958334
1455.596,26637,24821760,202,931,385.12,-0.0050275828402148665,0.032239873,2010,0.2,0.82610784471035,0.07090410590171814,0.18367916664360867,0.0003,-2.34092750567322,0.26301920572916665
1511.2454,26768,24944640,203,931,399.16,-0.005033104515059676,0.032253493,2020,0.2,0.8310126960277557,0.04729102551937103,0.15499931534500017,0.0003,-2.3312240668199955,0.26322021484375
1527.0284,26900,25067520,204,931,399.48,-0.004982415294895569,0.032637313,2030,0.2,0.7686312347650528,0.08510904014110565,0.1690819168340143,0.0003,-2.357999617892007,0.26232747395833333
1557.8804,27032,25190400,205,931,403.04,-0.004736862195219752,0.032034893,2040,0.2,0.7598246186971664,0.06699812412261963,0.15473834129593644,0.0003,-2.369109658586482,0.26147705078125
1528.399,27165,25313280,206,931,401.82,-0.005402483548192928,0.03319519,2050,0.2,0.8126578480005264,0.06538870930671692,0.1795017058715651,0.0003,-2.376643350428591,0.2651570638020833
1560.8958,27325,25436160,207,930,413.38,-0.004947453134415507,0.032499824,2060,0.2,0.7916440069675446,0.055452946573495865,0.1813303322752472,0.0003,-2.3522057434978585,0.2636515299479167
1412.2961,27457,25559040,208,930,370.66,-0.005419313290124895,0.030027313,2070,0.2,0.8093839585781097,0.04160376638174057,0.15271514498308533,0.0003,-2.346603422878931,0.2546183268229167
1503.1857,27587,25681920,209,930,399.56,-0.00570133189305731,0.032100674,2080,0.2,0.7994013875722885,0.08735208213329315,0.1679395721972105,0.0003,-2.3464224047958853,0.2605721028645833
1522.0575,27718,25804800,210,930,399.62,-0.004780366768360788,0.032839455,2090,0.2,0.8279086500406265,0.26196062564849854,0.1645531949925741,0.0003,-2.3554660084160663,0.26210123697916665
1501.6942,27850,25927680,211,930,392.16,-0.004711384009321288,0.03231313,2100,0.2,0.799196407198906,0.02704473026096821,0.152506385279994,0.0003,-2.35427671354264,0.25895100911458335
1533.8569,27980,26050560,212,931,404.04,-0.005278075853123785,0.032059275,2110,0.2,0.8409178107976913,0.05672003701329231,0.14935398469203695,0.0003,-2.3546814393252133,0.2636287434895833
1549.7825,28111,26173440,213,931,402.7,-0.005434359378280836,0.03132332,2120,0.2,0.8065827190876007,0.087506964802742,0.15897079709597164,0.0003,-2.3525516195595264,0.2591162109375
1507.318,28241,26296320,214,931,395.7,-0.005307526544905462,0.030823955,2130,0.2,0.807099461555481,0.03957456722855568,0.18239301474483607,0.0003,-2.3516461447626353,0.2593050130208333
1519.335,28372,26419200,215,931,398.4,-0.005244397097461236,0.03175058,2140,0.2,0.8466435074806213,0.04403335228562355,0.17852051603365302,0.0003,-2.3267774689445893,0.2606070963541667
1417.8104,28503,26542080,216,931,372.68,-0.004813072759758749,0.03215692,2150,0.2,0.7926353365182877,0.08978741616010666,0.15921281660431608,0.0003,-2.346745088888953,0.26172607421875
1538.2019,28634,26664960,217,931,407.14,-0.004910605550752128,0.030907325,2160,0.2,0.8269795477390289,0.09769925475120544,0.2035102148842998,0.0003,-2.311510506737977,0.25526285807291665
1467.8961,28765,26787840,218,931,382.36,-0.004658350764754383,0.030773195,2170,0.2,0.8397394567728043,0.09258983284235,0.1660929214999002,0.0003,-2.322873425874859,0.2554239908854167
1450.3326,28896,26910720,219,931,384.84,-0.004905828835926513,0.031151224,2180,0.2,0.8166014403104782,0.029307186603546143,0.1595092422195982,0.0003,-2.334132104832679,0.2588232421875
1513.3079,29027,27033600,220,931,397.3,-0.005323197726805423,0.031638067,2190,0.2,0.8631364554166794,0.07985256612300873,0.15500836927133302,0.0003,-2.3295617612140873,0.2567545572916667
1574.9677,29157,27156480,221,931,420.98,-0.005638990618299431,0.031579755,2200,0.2,0.828804537653923,0.03767050802707672,0.15490538843199222,0.0003,-2.3670946863976616,0.25433837890625
1420.0457,29288,27279360,222,931,370.08,-0.005847116151001804,0.03303223,2210,0.2,0.840464398264885,0.10049442946910858,0.16886888948909473,0.0003,-2.347288685614864,0.26204996744791664
1526.3696,29418,27402240,223,931,399.78,-0.004735932148644982,0.03248686,2220,0.2,0.848103791475296,0.0368080735206604,0.17271560228575253,0.0003,-2.344136942240099,0.25953043619791666
1531.2394,29573,27525120,224,930,415.42,-0.005360162422202847,0.032014612,2230,0.2,0.8187829107046127,0.006892206147313118,0.17327533226101272,0.0003,-2.3592442942596974,0.26104329427083334
1407.8434,29703,27648000,225,930,373.46,-0.0047798307654799525,0.033527635,2240,0.2,0.7901921272277832,0.06333186477422714,0.1777493293225416,0.0003,-2.3566519833604493,0.25840576171875
1471.2104,29833,27770880,226,930,393.76,-0.004848902131989234,0.032853704,2250,0.2,0.8233727365732193,0.05981951206922531,0.1697157045622589,0.0003,-2.3178671353931226,0.2613118489583333
1540.8169,29965,27893760,227,930,402.9,-0.005137369629276994,0.032289505,2260,0.2,0.7940010875463486,0.08480993658304214,0.1621713807412501,0.0003,-2.304218405969441,0.258974609375
1372.078,30095,28016640,228,930,362.18,-0.0052436905897714796,0.03195732,2270,0.2,0.7826992273330688,0.00501616857945919,0.164616047678331,0.0003,-2.3172852022138737,0.26213948567708334
1437.683,30226,28139520,229,930,381.14,-0.004275568670558035,0.032314494,2280,0.2,0.8452168107032776,0.061865612864494324,0.16959078670586072,0.0003,-2.2893148676740624,0.25679117838541665
1392.7365,30356,28262400,230,931,370.26,-0.004839447616547356,0.032859817,2290,0.2,0.8508216738700867,0.12959018349647522,0.16703985607678382,0.0003,-2.2718298697037,0.25904296875
1529.2998,30485,28385280,231,931,401.2,-0.005264115256456231,0.032838453,2300,0.2,0.8475219905376434,0.09034166485071182,0.1834509841243077,0.0003,-2.2537208065763115,0.25775390625
1552.5454,30615,28508160,232,931,411.3,-0.004435803962739252,0.031862684,2310,0.2,0.8312311321496964,0.06650374084711075,0.17155189627791212,0.0003,-2.2920090539008378,0.2555721028645833
1485.3735,30748,28631040,233,931,393.42,-0.004797579887072061,0.03231203,2320,0.2,0.8038859069347382,0.1756621152162552,0.17198651491994194,0.0003,-2.2883782069633405,0.25879231770833333
1498.0029,30887,28753920,234,930,400.44,-0.0044048154629854255,0.032156307,2330,0.2,0.8256880044937134,0.027852563187479973,0.17925482296879636,0.0003,-2.261494608124097,0.25512044270833334
1567.6399,31017,28876800,235,930,413.88,-0.004493295423944801,0.032786764,2340,0.2,0.7954844385385513,0.02617703005671501,0.1804338899239277,0.0003,-2.276195458571116,0.2562003580729167
1336.71,31148,28999680,236,931,358.16,-0.005127955304493905,0.032088064,2350,0.2,0.7559118270874023,0.040138911455869675,0.1763668325159233,0.0003,-2.2437269767932593,0.25861328125
1443.4014,31308,29122560,237,930,380.36,-0.0052334014817279235,0.032746818,2360,0.2,0.8231286406517029,0.0677037313580513,0.16897882837414122,0.0003,-2.270524385018895,0.2602001953125
1536.929,31440,29245440,238,930,407.4,-0.005395208466916301,0.031827137,2370,0.2,0.8171983361244202,0.05181703716516495,0.17641645729066416,0.0003,-2.2823401173762976,0.2569222005208333
1531.7056,31570,29368320,239,930,407.76,-0.005025872522061642,0.033309765,2380,0.2,0.7757406681776047,0.042560115456581116,0.18897538845194503,0.0003,-2.2589090654750663,0.25859375
1398.1785,31702,29491200,240,930,373.78,-0.003948523505935858,0.030013746,2390,0.2,0.8069513291120529,0.23472334444522858,0.17567932625330285,0.0003,-2.2494622045817474,0.24629557291666668
1382.4636,31832,29614080,241,930,366.46,-0.004891919150935185,0.031615444,2400,0.2,0.8034903407096863,0.04013892635703087,0.18456194947755042,0.0003,-2.2378856668310863,0.2538907877604167
1446.1329,31963,29736960,242,930,383.64,-0.004749757248285581,0.03184421,2410,0.2,0.8148280084133148,0.04294390603899956,0.1820342952797849,0.0003,-2.2529770408136147,0.255966796875
1535.7334,32095,29859840,243,930,409.84,-0.004283851203023611,0.03145289,2420,0.2,0.8186638951301575,0.031028123572468758,0.18816927987800833,0.0003,-2.2295412188830475,0.25153483072916666
1485.6421,32226,29982720,244,930,400.9,-0.004937578525832578,0.032074254,2430,0.2,0.7774993926286697,0.038440559059381485,0.17542791887011844,0.0003,-2.2599180770665406,0.25284505208333335
1494.6069,32378,30105600,245,929,402.02,-0.004581405885704347,0.03205273,2440,0.2,0.7971757650375366,0.07184696197509766,0.1868162136018509,0.0003,-2.2473703435373804,0.25430745442708336
1389.1919,32510,30228480,246,929,364.42,-0.004696407045242571,0.032846604,2450,0.2,0.8221843391656876,0.03241461515426636,0.20453037082751205,0.0003,-2.237769293822348,0.25389485677083334
1410.6334,32640,30351360,247,929,375.78,-0.004159883026295575,0.03146638,2460,0.2,0.8233655244112015,0.10408061742782593,0.21015086067821054,0.0003,-2.251543649677187,0.25261962890625
1542.6953,32770,30474240,248,929,410.94,-0.004912814606662626,0.033467554,2470,0.2,0.8333012759685516,0.10693765431642532,0.21548327389134406,0.0003,-2.2281471343090136,0.25463297526041667
1353.2172,32930,30597120,249,929,366.28,-0.005052528096499979,0.032133885,2480,0.2,0.7569204568862915,0.02766064740717411,0.18288238794668965,0.0003,-2.242102156560868,0.2558447265625
1295.5804,33085,30720000,250,928,342.5,-0.004530239959901034,0.030891083,2490,0.2,0.8030147701501846,0.12150450050830841,0.21969497930966705,0.0003,-2.2611071797522406,0.25151692708333334
1355.9148,33217,30842880,251,928,360.86,-0.004214730424149214,0.032631766,2500,0.2,0.8061856925487518,0.1584966480731964,0.2240831824763639,0.0003,-2.25230915406098,0.252099609375
1382.3392,33347,30965760,252,928,372.52,-0.004219609590970019,0.031372163,2510,0.2,0.8333449810743332,0.05768632888793945,0.1921836230395517,0.0003,-2.2594105874809127,0.24933430989583333
1450.6715,33479,31088640,253,928,387.22,-0.004451613225780117,0.03198811,2520,0.2,0.8507970422506332,0.02920527756214142,0.20824887570527303,0.0003,-2.2673218860228856,0.25255940755208334
1504.1036,33609,31211520,254,928,397.22,-0.004587073554674437,0.03226807,2530,0.2,0.7951005697250366,0.07132260501384735,0.18175248917231027,0.0003,-2.2587148329553504,0.2553125
1497.1754,33738,31334400,255,928,397.9,-0.004709690889976628,0.031411286,2540,0.2,0.8075945228338242,0.0943872258067131,0.17482874576215787,0.0003,-2.216274382111927,0.25115315755208334
1455.4702,33871,31457280,256,928,388.94,-0.004732013153061416,0.032399297,2550,0.2,0.7600941956043243,0.04855114594101906,0.19440540785522897,0.0003,-2.2479771562417348,0.253310546875
1311.374,34003,31580160,257,928,350.4,-0.00462044274989239,0.03224135,2560,0.2,0.8197623193264008,0.04565482214093208,0.20797474580904235,0.0003,-2.2330803910208243,0.2556640625
1295.8734,34135,31703040,258,928,346.8,-0.004811421843708861,0.03277258,2570,0.2,0.811526820063591,0.07420836389064789,0.19641504060156875,0.0003,-2.219003999462972,0.25533610026041664
1377.7216,34267,31825920,259,928,364.46,-0.004477986505420025,0.031693645,2580,0.2,0.8279546499252319,0.012545209378004074,0.19529978168575327,0.0003,-2.205640287442754,0.25030517578125
1441.1726,34397,31948800,260,928,379.78,-0.004752550156287422,0.031325255,2590,0.2,0.8319028317928314,0.04328964650630951,0.1892512172908755,0.0003,-2.199899834319949,0.25249674479166667
1334.1361,34527,32071680,261,928,361.1,-0.004204266135069096,0.030602893,2600,0.2,0.8065919280052185,0.09739077836275101,0.17861437865736662,0.0003,-2.2230956740801533,0.24610188802083333
1335.1663,34659,32194560,262,928,355.74,-0.004851098723435522,0.032419223,2610,0.2,0.7982758581638336,0.11688694357872009,0.20757209881354355,0.0003,-2.2035320733798045,0.25459147135416665
1460.6176,34791,32317440,263,928,392.64,-0.004763890292833821,0.033234503,2620,0.2,0.8071426004171371,0.09738937020301819,0.2099681601578292,0.0003,-2.199646485565851,0.25658040364583334
1369.5256,34922,32440320,264,928,367.66,-0.004660692805449192,0.03215362,2630,0.2,0.8320992738008499,0.037520892918109894,0.17982926473244637,0.0003,-2.188793327299257,0.25376953125
1364.3221,35053,32563200,265,928,365.04,-0.005120272088976587,0.03313253,2640,0.2,0.8092318177223206,0.030093524605035782,0.19466392035469957,0.0003,-2.17120478440697,0.25142822265625
1390.934,35183,32686080,266,929,372.22,-0.005112082330288104,0.0328019,2650,0.2,0.8309860974550247,0.15624521672725677,0.1970619181455307,0.0003,-2.1692285734415053,0.2559765625
1378.3728,35312,32808960,267,929,366.48,-0.004752688340383126,0.03296315,2660,0.2,0.8079028129577637,0.02708454802632332,0.184867656401766,0.0003,-2.157057947292924,0.2521826171875
1354.9615,35444,32931840,268,929,369.1,-0.004333461437011768,0.03309273,2670,0.2,0.8320369720458984,0.11434774845838547,0.2112298739432784,0.0003,-2.1302576389536263,0.2514404296875
1430.7446,35575,33054720,269,929,380.82,-0.003870317385662929,0.03303093,2680,0.2,0.8349865823984146,0.08313244581222534,0.19885173851556223,0.0003,-2.1501314749817055,0.25062174479166666
1372.7426,35705,33177600,270,929,367.84,-0.004267240432782273,0.032719195,2690,0.2,0.8288372904062271,0.061671316623687744,0.21363203085803736,0.0003,-2.1334722311918934,0.25111246744791665
1394.3303,35835,33300480,271,929,378.96,-0.00424422495224159,0.03175699,2700,0.2,0.813312441110611,0.03450215607881546,0.1917703926342074,0.0003,-2.1339598682522776,0.24992838541666668
1446.5833,35995,33423360,272,928,389.94,-0.005257786706879415,0.033647195,2710,0.2,0.818809986114502,0.04148227721452713,0.20597327114985092,0.0003,-2.1357100915846727,0.25582194010416665
1347.9575,36126,33546240,273,928,360.4,-0.004196103526604323,0.031737138,2720,0.2,0.8040858805179596,0.05006744712591171,0.21313893356952274,0.0003,-2.1383280852188666,0.2509130859375
1262.5447,36286,33669120,274,927,336.54,-0.004122325309802667,0.031913698,2730,0.2,0.801079273223877,0.037888672202825546,0.20438447944596796,0.0003,-2.0927528779146574,0.24884521484375
1389.9326,36446,33792000,275,927,367.6,-0.0038468175947491546,0.03265021,2740,0.2,0.8255615085363388,0.1254388839006424,0.22798494510779468,0.0003,-2.0839480455530186,0.24949869791666668
1441.8118,36578,33914880,276,927,385.08,-0.004302295553619236,0.031446192,2750,0.2,0.8576362580060959,0.059101179242134094,0.19248719247620708,0.0003,-2.074540297314525,0.24805826822916666
1475.1383,36709,34037760,277,927,390.22,-0.004741905445031686,0.032267902,2760,0.2,0.841457188129425,0.015465881675481796,0.1749622959443756,0.0003,-2.1141087874708075,0.2495849609375
1340.0713,36840,34160640,278,927,354.74,-0.004520563227203335,0.032851275,2770,0.2,0.8369964510202408,0.11273182183504105,0.22786006549121035,0.0003,-2.056381321940571,0.24848958333333335
1401.2008,36971,34283520,279,927,376.32,-0.004218887777184743,0.031589843,2780,0.2,0.8596113920211792,0.09262396395206451,0.20767096612379343,0.0003,-2.070055540899436,0.244599609375
1434.7175,37100,34406400,280,927,378.94,-0.0036077321566093208,0.031441074,2790,0.2,0.8472755700349808,0.029867887496948242,0.20492114932489736,0.0003,-2.067725775328775,0.24313720703125
1437.4628,37232,34529280,281,927,382.36,-0.004360566844228136,0.032379605,2800,0.2,0.7883068323135376,0.0011381283402442932,0.20440557046027,0.0003,-2.0767671984061598,0.24922444661458334
1217.9586,37364,34652160,282,927,321.82,-0.004327878650304532,0.033585366,2810,0.2,0.8331134766340256,0.06866750121116638,0.21848604483917977,0.0003,-2.046826546788216,0.25340657552083334
1507.9376,37494,34775040,283,927,399.66,-0.004217260834332895,0.033071373,2820,0.2,0.8384169489145279,0.11482710391283035,0.20553371776681162,0.0003,-2.0691626543054977,0.2523087565104167
1476.6283,37625,34897920,284,927,388.2,-0.0044162444227792245,0.03137449,2830,0.2,0.8246476948261261,0.04072437807917595,0.1705800814042838,0.0003,-2.0273367013968526,0.24652913411458333
1395.36,37755,35020800,285,927,366.7,-0.00415092102301666,0.03255346,2840,0.2,0.8141483068466187,0.04984201118350029,0.17391764799976955,0.0003,-2.0458209026729066,0.24897542317708332
