rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/value_loss,train/learning_rate
330.8,956,25190400,205,1338.8385,26329,2040,-1.8271197449726364,-0.002592609263956547,0.03592332,-0.003225237590947169,0.8274629712104797,0.2,0.26717447916666665,0.06350113720730102,0.0003
385.8,956,25313280,206,1547.6833,26456,2050,-1.8120966426779825,0.025112472474575043,0.03704815,-0.0036124600731485164,0.8719708472490311,0.2,0.26469075520833335,0.0642669534604162,0.0003
276.3333333333333,956,25436160,207,1093.9446,26582,2060,-1.8029848404725393,0.00817214697599411,0.036475774,-0.002863344344241341,0.8400195986032486,0.2,0.26600341796875,0.06823474963064655,0.0003
385.26666666666665,956,25559040,208,1527.6573,26711,2070,-1.7912183641580244,0.024103837087750435,0.03736067,-0.0031240638354635545,0.8352033644914627,0.2,0.26897867838541667,0.08546613265833003,0.0003
418.1333333333333,956,25681920,209,1637.7866,26839,2080,-1.7818509709027905,0.03878132626414299,0.035944503,-0.0030188582221550558,0.8595965653657913,0.2,0.2658056640625,0.07231007241326248,0.0003
357.93333333333334,956,25804800,210,1395.4039,26968,2090,-1.7832954188684622,0.006812751293182373,0.03668539,-0.002371945571621836,0.8612334132194519,0.2,0.2647249348958333,0.06801562278815254,0.0003
413.8,956,25927680,211,1642.5741,27111,2100,-1.7582914033532142,0.0198482908308506,0.035772666,-0.003117433692168561,0.8377126008272171,0.2,0.26195149739583334,0.05889242509804414,0.0003
378.1333333333333,956,26050560,212,1515.2299,27242,2110,-1.744649669546634,0.08913744240999222,0.036483996,-0.0031028768466391434,0.8714948296546936,0.2,0.2613094075520833,0.07149379975441358,0.0003
346.1333333333333,956,26173440,213,1349.9103,27369,2120,-1.7143141187292834,0.03163185343146324,0.038371377,-0.0035984383416265094,0.8097937852144241,0.2,0.26574625651041667,0.07098979723724673,0.0003
366.6666666666667,956,26296320,214,1455.9858,27497,2130,-1.759500096073995,-0.018189143389463425,0.03654755,-0.0034545069225532642,0.8521985113620758,0.2,0.262841796875,0.0682016000298366,0.0003
398.1333333333333,956,26419200,215,1584.8478,27626,2140,-1.7540292740613221,0.02687171846628189,0.03732722,-0.0035686016337785984,0.8523345440626144,0.2,0.2667236328125,0.05505755739861343,0.0003
330.06666666666666,955,26542080,216,1361.1985,27768,2150,-1.7473740586886803,0.09033450484275818,0.035838995,-0.0027007156357831265,0.8655148446559906,0.2,0.2611572265625,0.06089796047854179,0.0003
439.06666666666666,955,26664960,217,1747.6531,27898,2160,-1.726530340562264,-0.003563322126865387,0.03762182,-0.0029074235592027736,0.8669484853744507,0.2,0.26398193359375,0.07827130277025086,0.0003
358.06666666666666,955,26787840,218,1412.7975,28025,2170,-1.7444047707753876,0.005234234035015106,0.036089,-0.0030676112725268466,0.824311375617981,0.2,0.26061686197916667,0.06543153650951959,0.0003
356.26666666666665,955,26910720,219,1365.155,28153,2180,-1.7281196163967252,0.009248977527022362,0.036449213,-0.0031482491760016274,0.8633953928947449,0.2,0.2596638997395833,0.06639327998571389,0.0003
390.73333333333335,955,27033600,220,1569.8367,28281,2190,-1.7619624974330266,0.012848980724811554,0.036236007,-0.0032058050382086853,0.8535785377025604,0.2,0.26392740885416666,0.06521418666205137,0.0003
392.06666666666666,955,27156480,221,1557.981,28410,2200,-1.7395207640714943,0.01275764498859644,0.035602864,-0.0038698179723481493,0.8259564191102982,0.2,0.2596663411458333,0.06846415637264727,0.0003
351.3333333333333,955,27279360,222,1428.2867,28537,2210,-1.7644978922295074,-0.0058198608458042145,0.036915515,-0.003439731171262489,0.8744986653327942,0.2,0.2651953125,0.0686368322824031,0.0003
363.8666666666667,955,27402240,223,1463.2699,28665,2220,-1.755010182944437,0.08330877870321274,0.035683583,-0.0028779097959037853,0.848082885146141,0.2,0.2627994791666667,0.07084911569807445,0.0003
345.6666666666667,955,27525120,224,1380.7854,28795,2230,-1.7549847765825688,-0.008821673691272736,0.034346264,-0.0034267345675228476,0.8596613705158234,0.2,0.25897623697916666,0.06429334194108378,0.0003
390.2,954,27648000,225,1566.0789,28951,2240,-1.721684162809203,0.021621055901050568,0.035820853,-0.0029460800594279133,0.85098597407341,0.2,0.2626041666666667,0.08270526690915479,0.0003
433.4,955,27770880,226,1692.2826,29078,2250,-1.7395897304266692,0.020931515842676163,0.035501078,-0.003289780431956994,0.8555904179811478,0.2,0.26106363932291665,0.059675826357270124,0.0003
422.0,954,27893760,227,1666.825,29235,2260,-1.7418465138661365,0.02645600214600563,0.033791367,-0.0029020553849841233,0.8389148116111755,0.2,0.25697428385416665,0.0545981845176478,0.0003
396.73333333333335,954,28016640,228,1611.4808,29364,2270,-1.69963978856802,-0.004049655981361866,0.035521127,-0.002836276828420523,0.8367272615432739,0.2,0.25841796875,0.07497248885027753,0.0003
362.93333333333334,954,28139520,229,1444.341,29493,2280,-1.7064351172124346,-0.0027437880635261536,0.036264487,-0.0034249298747939367,0.831333264708519,0.2,0.2608439127604167,0.06635690853382888,0.0003
304.46666666666664,954,28262400,230,1208.1251,29621,2290,-1.7392449391943714,-0.020478375256061554,0.034626562,-0.0036760171906462346,0.8610091358423233,0.2,0.25773030598958335,0.05425131329383779,0.0003
389.8666666666667,954,28385280,231,1549.1575,29749,2300,-1.706351051342984,0.029149740934371948,0.0362662,-0.003554467182038934,0.8723568469285965,0.2,0.25454833984375,0.05025253771481706,0.0003
382.73333333333335,953,28508160,232,1549.2395,29905,2310,-1.720692784525454,7.346644997596741e-05,0.035491757,-0.003410974639223241,0.8149162828922272,0.2,0.25871907552083334,0.0605699852212274,0.0003
283.6666666666667,953,28631040,233,1172.4441,30034,2320,-1.7076824745597938,0.03135996311903,0.033840977,-0.003236013953070748,0.8755260109901428,0.2,0.25412109375,0.051593299248973684,0.0003
313.2,953,28753920,234,1289.8109,30163,2330,-1.6954166704975069,0.024783702567219734,0.035254154,-0.003291521804212607,0.8750406354665756,0.2,0.25595540364583336,0.07899685101881915,0.0003
354.3333333333333,953,28876800,235,1429.838,30292,2340,-1.7020942878412704,-0.032994344830513,0.03580514,-0.0030537820811756926,0.8576418906450272,0.2,0.25859456380208334,0.06306753145378025,0.0003
358.26666666666665,953,28999680,236,1436.8007,30419,2350,-1.671528593028585,0.007297229953110218,0.03511393,-0.0027988626486512656,0.8700335919857025,0.2,0.25348063151041667,0.0704466400983074,0.0003
348.73333333333335,953,29122560,237,1444.2573,30548,2360,-1.692389438605557,-0.005695700645446777,0.035109792,-0.0033995133901468457,0.8484255224466324,0.2,0.25524739583333333,0.05398976859995552,0.0003
405.4,953,29245440,238,1644.436,30677,2370,-1.661243239119649,0.04530072212219238,0.03457466,-0.0022928237350212538,0.8732672333717346,0.2,0.25053304036458335,0.06514119255681483,0.0003
397.73333333333335,953,29368320,239,1614.6638,30804,2380,-1.6487186714323858,-0.01153151597827673,0.035288844,-0.0034697733090130593,0.8643236309289932,0.2,0.2573347981770833,0.05984536843643582,0.0003
351.46666666666664,953,29491200,240,1419.4196,30933,2390,-1.6307481313993533,0.04267258569598198,0.035888195,-0.003886218223836598,0.8894177973270416,0.2,0.2551676432291667,0.05541560958784733,0.0003
418.26666666666665,953,29614080,241,1654.8849,31062,2400,-1.6521546777213614,0.0114168431609869,0.035083655,-0.0031335372479043143,0.8739674538373947,0.2,0.2548445638020833,0.05575060050975784,0.0003
354.8666666666667,953,29736960,242,1414.1543,31190,2410,-1.623976584325234,0.011099034920334816,0.03636018,-0.0027620473845339196,0.8532701581716537,0.2,0.25314127604166664,0.068548199346745,0.0003
349.73333333333335,953,29859840,243,1409.09,31318,2420,-1.616983423177153,0.02097972109913826,0.03565294,-0.003780973997403028,0.8518457412719727,0.2,0.25737548828125,0.06261342781139925,0.0003
332.53333333333336,953,29982720,244,1342.6877,31444,2430,-1.5953706859300534,-0.020179269835352898,0.035614744,-0.002933539322360351,0.8751489892601967,0.2,0.25296875,0.07828840760383173,0.0003
374.6666666666667,953,30105600,245,1503.9973,31574,2440,-1.607633234206587,0.007070103660225868,0.03616383,-0.00294519944777979,0.8406320959329605,0.2,0.2526163736979167,0.08467951295111562,0.0003
373.4,953,30228480,246,1474.9562,31701,2450,-1.5646138151735067,0.03616301715373993,0.036654796,-0.004027320897469811,0.8564346432685852,0.2,0.2531892903645833,0.07142209932824092,0.0003
301.06666666666666,953,30351360,247,1207.9685,31828,2460,-1.588183128821353,0.006101355887949467,0.035925303,-0.002654403855003693,0.8487091511487961,0.2,0.2511669921875,0.07510599187390957,0.0003
347.8666666666667,953,30474240,248,1405.9984,31965,2470,-1.589472745936364,0.013678483664989471,0.03594895,-0.002799040524150769,0.8443767875432968,0.2,0.25381673177083336,0.08219993535865797,0.0003
346.3333333333333,953,30597120,249,1404.3519,32099,2480,-1.5768531348990897,0.016372669488191605,0.03652685,-0.00278650074250739,0.8602302819490433,0.2,0.25530354817708334,0.07061185851385138,0.0003
283.93333333333334,953,30720000,250,1166.2612,32230,2490,-1.5345269361448786,0.021894421428442,0.03582091,-0.0026915553492532734,0.8642407953739166,0.2,0.25215983072916665,0.07390869014830968,0.0003
393.73333333333335,953,30842880,251,1593.2852,32360,2500,-1.5672145539149642,0.03667350485920906,0.035703287,-0.0032927340998260965,0.855876624584198,0.2,0.2532373046875,0.05965401669500958,0.0003
327.6,953,30965760,252,1287.7106,32492,2510,-1.533414325354,-0.02797832526266575,0.036476366,-0.002732051476602161,0.8721123039722443,0.2,0.2510685221354167,0.0654947520634596,0.0003
381.46666666666664,953,31088640,253,1517.2963,32620,2520,-1.5360727840537827,0.04070873558521271,0.035346303,-0.0025787301050240784,0.8786367103457451,0.2,0.24621500651041667,0.06158712401600496,0.0003
391.6666666666667,953,31211520,254,1534.0887,32750,2530,-1.5289666731096805,0.003653137944638729,0.03527661,-0.002790164269311693,0.8870448917150497,0.2,0.2511702473958333,0.06655429100678399,0.0003
348.46666666666664,952,31334400,255,1412.3772,32904,2540,-1.5133497169800103,-0.003543885424733162,0.035257325,-0.0025128079226791064,0.8823364153504372,0.2,0.24780192057291667,0.06013666904672088,0.0003
379.73333333333335,952,31457280,256,1528.5238,33034,2550,-1.5291236250164608,0.003893274813890457,0.037631862,-0.003190594957856471,0.8374407440423965,0.2,0.2552823893229167,0.09395705345833752,0.0003
322.8,952,31580160,257,1356.5461,33165,2560,-1.5092542876737813,0.14078035950660706,0.03699713,-0.002911871897689101,0.8580515086650848,0.2,0.25518391927083334,0.07672108312947482,0.0003
346.4,951,31703040,258,1405.0773,33301,2570,-1.4861854973000785,0.03166566044092178,0.036617685,-0.0024878014721556,0.8403653800487518,0.2,0.25058675130208335,0.07297161106825419,0.0003
335.6,952,31825920,259,1369.9786,33430,2580,-1.487593165524304,0.037969619035720825,0.035010926,-0.0024604651010971187,0.8846425488591194,0.2,0.24761962890625,0.06737669836943193,0.0003
370.93333333333334,952,31948800,260,1544.4055,33557,2590,-1.47874440283825,-0.0151808587834239,0.036021445,-0.0028855084783754137,0.8607145547866821,0.2,0.2490478515625,0.07110421519430626,0.0003
288.06666666666666,952,32071680,261,1166.5365,33684,2600,-1.4728306350236138,-0.025144830346107483,0.034871046,-0.002632734225674843,0.8861099183559418,0.2,0.24493082682291667,0.059067217220678384,0.0003
388.53333333333336,952,32194560,262,1554.6312,33811,2610,-1.4628657498086493,-0.0426737405359745,0.03634674,-0.0031265270361836885,0.8782545104622841,0.2,0.2508447265625,0.07253079787032524,0.0003
352.06666666666666,952,32317440,263,1432.9874,33940,2620,-1.4772147323936224,-0.005260311998426914,0.035542488,-0.0028334039061307216,0.8780849799513817,0.2,0.2479052734375,0.0644573898131057,0.0003
426.93333333333334,952,32440320,264,1737.9379,34067,2630,-1.4756358442703883,0.039590463042259216,0.034031827,-0.0025223845464097394,0.8762016072869301,0.2,0.24459635416666667,0.06164243710428612,0.0003
392.8666666666667,952,32563200,265,1622.3636,34196,2640,-1.470890025260548,0.03943021595478058,0.034017276,-0.0021120731805027997,0.8517243415117264,0.2,0.24479736328125,0.06556217457199333,0.0003
380.0,952,32686080,266,1561.3883,34323,2650,-1.456855624606833,-0.0021893735975027084,0.034887467,-0.002024465939748552,0.8258649259805679,0.2,0.245625,0.06105872583582823,0.0003
444.4,952,32808960,267,1817.1307,34451,2660,-1.442102333633229,0.005098091438412666,0.036121335,-0.003321036942112793,0.8582517057657242,0.2,0.249912109375,0.06718741798327149,0.0003
382.73333333333335,951,32931840,268,1578.591,34600,2670,-1.4303601190665116,0.0024190768599510193,0.036231384,-0.0031134711517188406,0.8382488042116165,0.2,0.24879638671875,0.07455555678624175,0.0003
351.0,951,33054720,269,1429.0398,34729,2680,-1.4504742729508628,0.032071731984615326,0.03718738,-0.002370653944241591,0.8681754171848297,0.2,0.24609944661458333,0.06299030355764747,0.0003
377.4,951,33177600,270,1539.3362,34860,2690,-1.4586042884240549,0.01755867898464203,0.035548285,-0.002573854067559296,0.8533400297164917,0.2,0.24726318359375,0.07195297963805691,0.0003
416.53333333333336,951,33300480,271,1690.892,34990,2700,-1.4559944440114,0.026666462421417236,0.03599429,-0.0029991841187378063,0.8383113294839859,0.2,0.2454052734375,0.07094183514792045,0.0003
368.2,951,33423360,272,1500.2528,35119,2710,-1.4492371359001845,0.0006991326808929443,0.035210874,-0.0026471281775411627,0.8783157765865326,0.2,0.24582275390625,0.06005090150467974,0.0003
372.26666666666665,951,33546240,273,1541.467,35248,2720,-1.4519827672590813,0.005637193098664284,0.034513984,-0.0023077164735453458,0.8451064676046371,0.2,0.24315104166666668,0.0628179097801088,0.0003
338.73333333333335,951,33669120,274,1355.5952,35378,2730,-1.4718192529088507,-0.007908884435892105,0.035064414,-0.0023381868841867498,0.8528487831354141,0.2,0.24117513020833334,0.06380531206305022,0.0003
340.6,951,33792000,275,1385.2922,35508,2740,-1.4444837060912201,-0.004781076684594154,0.03536616,-0.002985883268932715,0.8246824145317078,0.2,0.24378011067708333,0.07247982489253142,0.0003
342.93333333333334,951,33914880,276,1412.9106,35634,2750,-1.4118875310228516,0.02306395024061203,0.037429724,-0.002540766335993491,0.835146114230156,0.2,0.24706217447916667,0.0730052049448083,0.0003
297.0,951,34037760,277,1198.2136,35764,2760,-1.4447891217314948,0.005758901126682758,0.034495782,-0.0027866920027251278,0.8356594443321228,0.2,0.24006022135416666,0.05375127471748177,0.0003
429.73333333333335,951,34160640,278,1757.4312,35892,2770,-1.432933069439605,0.020461324602365494,0.034027923,-0.003039926588310967,0.8520196229219437,0.2,0.24000895182291668,0.05711572827844066,0.0003
371.46666666666664,951,34283520,279,1551.7115,36022,2780,-1.421867687785998,0.006631095893681049,0.034409206,-0.0025339453179670578,0.8598728179931641,0.2,0.23888509114583334,0.05765007821762993,0.0003
402.53333333333336,951,34406400,280,1632.1971,36149,2790,-1.415029601935918,0.047489553689956665,0.03446889,-0.002914647910608134,0.8582800775766373,0.2,0.23747233072916665,0.049838277819411206,0.0003
355.2,951,34529280,281,1444.7186,36278,2800,-1.4212216629398366,-0.025382909923791885,0.034137033,-0.0025232559054317485,0.8474450707435608,0.2,0.23743977864583332,0.06663486584577186,0.0003
322.6666666666667,951,34652160,282,1342.5431,36407,2810,-1.41966744032378,0.02156788483262062,0.033771314,-0.002314817502816974,0.8614939153194427,0.2,0.23437744140625,0.07151555450812642,0.0003
331.2,951,34775040,283,1343.9467,36535,2820,-1.4039290611104418,-0.004351004958152771,0.035888776,-0.00289431934429255,0.8332370668649673,0.2,0.23775309244791668,0.07442242606766133,0.0003
339.6,951,34897920,284,1359.9348,36663,2830,-1.4062420462071896,0.0294178519397974,0.033804007,-0.002781019520401363,0.8762380629777908,0.2,0.23640543619791668,0.07760204763023164,0.0003
395.2,951,35020800,285,1632.7875,36793,2840,-1.406613770655046,0.027124308049678802,0.03310983,-0.0021650011400924994,0.8654981702566147,0.2,0.23305338541666668,0.06312227397073002,0.0003
