time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/entropy_loss
518,40.94,-73.98222,11448320,2795,22095,162.49951518774031,74.87224578857422,0.61583411693573,-0.009794583813345525,0.2,27940,0.0003,0.046006106,0.0915771484375,-1.014418729674071
518,41.63,-76.17369,11452416,2796,22103,122.79281454682351,28.160133361816406,0.7045607268810272,-0.0014542381395585835,0.2,27950,0.0003,0.04446636,0.14599609375,-0.9989580927416682
518,41.12,-75.27927,11456512,2797,22111,164.44287463724612,59.15635681152344,0.665500283241272,-0.008365093648535549,0.2,27960,0.0003,0.040915716,0.129296875,-1.0075963414274156
518,42.03,-77.936806,11460608,2798,22119,90.45528779476881,62.241058349609375,0.7906390130519867,-0.004010597692831653,0.2,27970,0.0003,0.055627853,0.161962890625,-0.9871109074912965
518,42.36,-77.67131,11464704,2799,22127,180.67405020296573,89.44717407226562,0.6427720189094543,-0.005490668977290625,0.2,27980,0.0003,0.04895111,0.1231689453125,-1.0344686048105358
518,41.02,-75.08478,11468800,2800,22134,172.19478124380112,51.01211166381836,0.6459245085716248,-0.0095088167796348,0.2,27990,0.0003,0.048889518,0.1462158203125,-1.0041531790047884
518,38.95,-70.35184,11472896,2801,22142,125.41629277467727,65.28543090820312,0.7258765697479248,-0.003476794653943216,0.2,28000,0.0003,0.04090355,0.1547119140625,-0.9934772064909339
518,37.94,-67.42706,11476992,2802,22150,48.65554230958223,47.154842376708984,0.8580923974514008,-0.0017052803574188146,0.2,28010,0.0003,0.046053827,0.1619384765625,-0.9866899097338319
518,37.56,-66.62117,11481088,2803,22158,30.753239264339207,11.007753372192383,0.8943666443228722,0.0029810253538016694,0.2,28020,0.0003,0.09064223,0.1638427734375,-0.9257946773432195
518,39.18,-70.621704,11485184,2804,22166,29.900861202180387,5.9363017082214355,0.9013665616512299,-0.0018681753565033433,0.2,28030,0.0003,0.0693744,0.14814453125,-0.9439687323756516
518,38.77,-69.67514,11489280,2805,22174,36.9058845885098,82.26729583740234,0.8968421816825867,-0.0020892447431833717,0.2,28040,0.0003,0.0464584,0.1259033203125,-0.9870449390262366
518,41.5,-76.110695,11493376,2806,22182,33.415503120422365,5.610728740692139,0.8962062671780586,0.0007286219810339389,0.2,28050,0.0003,0.10668354,0.13271484375,-0.9711413539946079
518,41.92,-76.81167,11497472,2807,22190,99.33168010860682,80.32705688476562,0.6795430779457092,-0.01151507489339565,0.2,28060,0.0003,0.02747047,0.064990234375,-0.9440565772354603
518,38.03,-68.03066,11501568,2808,22198,116.57645160555839,19.676570892333984,0.7292442917823792,-0.00864331383490935,0.2,28070,0.0003,0.03034798,0.0989013671875,-0.966112039424479
518,38.27,-68.14552,11505664,2809,22206,52.266605702787636,48.921417236328125,0.8390434831380844,-0.005320889135691687,0.2,28080,0.0003,0.030280905,0.1588134765625,-0.9192606203258038
518,38.9,-69.80508,11509760,2810,22214,57.701229222863915,21.60024070739746,0.8026386052370071,-0.004147907015794772,0.2,28090,0.0003,0.0568828,0.1245849609375,-0.9055093548260629
518,38.29,-68.4795,11513856,2811,22221,40.74728547334671,41.12443542480469,0.8761902078986168,0.0008701734062924515,0.2,28100,0.0003,0.053416498,0.1432373046875,-0.8941851879470051
518,39.08,-70.81061,11517952,2812,22229,24.817580858618022,7.956821441650391,0.9189499989151955,0.0025207496917573737,0.2,28110,0.0003,0.065433204,0.165625,-0.8918854672461748
518,38.74,-69.479866,11522048,2813,22237,36.90645110458136,10.312228202819824,0.8689305186271667,-0.005074619224251365,0.2,28120,0.0003,0.06343852,0.1341064453125,-0.9218326235190034
518,40.25,-73.34453,11526144,2814,22245,19.21975689381361,4.666684627532959,0.9359927102923393,0.0018802662794769275,0.2,28130,0.0003,0.07869953,0.1836669921875,-0.942270774859935
518,40.66,-74.501076,11530240,2815,22253,61.15271750986576,18.380393981933594,0.79965440928936,-0.0064304594652639935,0.2,28140,0.0003,0.049050212,0.12060546875,-0.9033598212525249
518,40.08,-72.88639,11534336,2816,22261,97.31464761942625,71.03582000732422,0.7468399405479431,-0.00951974366507784,0.2,28150,0.0003,0.023229089,0.08662109375,-0.946085544116795
518,38.87,-70.33521,11538432,2817,22269,78.96633642911911,57.16577911376953,0.7381244599819183,-0.008879549464290903,0.2,28160,0.0003,0.033751644,0.113916015625,-0.9069589989259839
518,39.53,-71.66172,11542528,2818,22277,33.894742022454736,27.042835235595703,0.90694909542799,0.007717446728929644,0.2,28170,0.0003,0.0996936,0.1778076171875,-0.9122790591791272
518,38.58,-69.59784,11546624,2819,22285,88.52254034131765,47.17859649658203,0.7699252665042877,-0.009071078061970184,0.2,28180,0.0003,0.051811013,0.1273193359375,-0.8834012289531529
518,39.76,-71.750824,11550720,2820,22292,30.91883103772998,6.373521327972412,0.8851917758584023,0.007551787039665215,0.2,28190,0.0003,0.08252853,0.1577392578125,-0.8892613848671317
518,39.08,-70.32526,11554816,2821,22300,79.82783505171537,31.27372932434082,0.8045421987771988,-0.006914695109480817,0.2,28200,0.0003,0.04863191,0.1277099609375,-0.9017488867044449
518,39.97,-72.62031,11558912,2822,22308,48.55651613175869,21.475818634033203,0.8539583384990692,-0.0041138004300592,0.2,28210,0.0003,0.046929307,0.1523193359375,-0.9333864455111325
518,39.76,-72.15948,11563008,2823,22316,72.08205944895744,9.136436462402344,0.7852142453193665,-0.007958099940879038,0.2,28220,0.0003,0.03664842,0.0849853515625,-0.8983169906772673
518,38.65,-69.33732,11567104,2824,22324,59.611992271244524,27.165058135986328,0.7945587188005447,-0.003441111422944232,0.2,28230,0.0003,0.0346039,0.10087890625,-0.8641205746680498
518,39.17,-70.90158,11571200,2825,22332,24.025047971308233,23.732973098754883,0.9259079471230507,0.009855897829402238,0.2,28240,0.0003,0.07693912,0.163720703125,-0.8599650866352022
518,38.3,-68.27418,11575296,2826,22340,59.165345592796804,19.730836868286133,0.8211273401975632,-0.005727569982445857,0.2,28250,0.0003,0.035343956,0.1041259765625,-0.8656833847053349
518,39.64,-72.154495,11579392,2827,22348,12.128887867182494,6.559264659881592,0.9648441821336746,0.010965536129515386,0.2,28260,0.0003,0.12648746,0.1706787109375,-0.8827269702218473
518,39.35,-71.55803,11583488,2828,22355,71.78135729134083,7.588943958282471,0.783084899187088,-0.006902538116264623,0.2,28270,0.0003,0.04072809,0.0788330078125,-0.8835543567314744
518,39.31,-70.84912,11587584,2829,22363,45.847713987529275,32.96909713745117,0.8697175830602646,-0.0023280838766368108,0.2,28280,0.0003,0.027388629,0.09775390625,-0.8690826869569719
518,38.65,-69.22037,11591680,2830,22371,72.04547785520553,6.9769158363342285,0.7784081101417542,-0.006612232442421373,0.2,28290,0.0003,0.061063923,0.1125,-0.8764846245758235
518,39.49,-72.01993,11595776,2831,22379,25.542779302597047,8.374945640563965,0.9169900938868523,-0.0006467397382948547,0.2,28300,0.0003,0.04691641,0.1361083984375,-0.8779208781197667
518,40.72,-73.978065,11599872,2832,22387,54.05588311702013,18.34709930419922,0.8283631205558777,-0.003850704359501833,0.2,28310,0.0003,0.061091274,0.098779296875,-0.862262177001685
518,39.96,-72.32377,11603968,2833,22395,79.26694653779268,51.22445297241211,0.779682070016861,-0.007617876826770953,0.2,28320,0.0003,0.03380542,0.1168701171875,-0.9043554202653468
518,40.18,-73.50828,11608064,2834,22403,92.23717751950025,58.902828216552734,0.7631004601716995,-0.009547170306905172,0.2,28330,0.0003,0.050787978,0.1048583984375,-0.8424776082858443
518,39.08,-70.47043,11612160,2835,22411,108.55419150292873,108.1340103149414,0.731460690498352,-0.0031658377436542652,0.2,28340,0.0003,0.058430497,0.128466796875,-0.8452901920303703
518,39.52,-72.16067,11616256,2836,22419,43.57547928392887,21.519433975219727,0.8742697685956955,-0.003167092196963495,0.2,28350,0.0003,0.052091725,0.13095703125,-0.8542803832329809
518,41.18,-75.67427,11620352,2837,22427,46.2005118869245,7.370479583740234,0.8590646386146545,-0.004193964734440669,0.2,28360,0.0003,0.08756052,0.1640869140625,-0.8311683636158704
518,39.92,-72.59234,11624448,2838,22434,148.08053337037563,10.077249526977539,0.7100684940814972,-0.007505384643809521,0.2,28370,0.0003,0.054072596,0.0958740234375,-0.8667398193851114
518,39.73,-71.92227,11628544,2839,22442,97.15138756632805,53.09668731689453,0.7362248003482819,-0.00434095646814967,0.2,28380,0.0003,0.0761695,0.1511962890625,-0.8775080569088459
518,39.35,-70.41543,11632640,2840,22450,73.27072167247533,32.19129943847656,0.7805216461420059,-0.006611044050077908,0.2,28390,0.0003,0.056018364,0.1421875,-0.8619839809834957
518,40.03,-73.52872,11636736,2841,22458,66.33892271667719,17.617692947387695,0.8227445036172867,0.005455078926752321,0.2,28400,0.0003,0.16020182,0.1232666015625,-0.8372829900123179
518,39.38,-71.15342,11640832,2842,22466,65.89060350954533,28.77504539489746,0.8184179067611694,-0.007869721912720706,0.2,28410,0.0003,0.03381119,0.1204833984375,-0.8224022058770061
518,42.49,-78.39785,11644928,2843,22474,54.6868786200881,31.229549407958984,0.8032967895269394,-0.005702838823344792,0.2,28420,0.0003,0.06445854,0.144775390625,-0.8021918622776866
518,39.58,-71.161575,11649024,2844,22482,152.29138680398464,98.61212158203125,0.6713835000991821,-0.012595824051095406,0.2,28430,0.0003,0.020761136,0.0988525390625,-0.8407285504974424
518,39.48,-71.3348,11653120,2845,22490,66.91363872140646,31.792104721069336,0.7965006083250046,-0.005767608657333767,0.2,28440,0.0003,0.042166427,0.13330078125,-0.8168987344019115
518,40.01,-73.74585,11657216,2846,22498,44.00277518779039,17.231361389160156,0.8392719179391861,-0.0004237311750330264,0.2,28450,0.0003,0.07491802,0.159619140625,-0.8507748276926577
518,39.63,-71.94171,11661312,2847,22506,91.9965706422925,77.8917236328125,0.7922652214765549,-0.007482860650634393,0.2,28460,0.0003,0.033869408,0.12763671875,-0.8375272206962109
518,39.75,-71.87549,11665408,2848,22514,51.91596283093095,9.961822509765625,0.8515337705612183,0.0007393900574243162,0.2,28470,0.0003,0.092976436,0.1626708984375,-0.8354796962812543
518,39.12,-70.428566,11669504,2849,22521,96.81128563880921,9.495436668395996,0.7457382380962372,-0.007821814987437392,0.2,28480,0.0003,0.07200546,0.123681640625,-0.8379640257917345
518,42.17,-79.16873,11673600,2850,22529,33.12888788431883,5.519697189331055,0.9093194678425789,0.009809264486466417,0.2,28490,0.0003,0.10369555,0.1962158203125,-0.8467052046209573
518,40.51,-74.58128,11677696,2851,22537,159.30125214755535,79.61756134033203,0.6494251191616058,-0.004092304364894517,0.2,28500,0.0003,0.050934963,0.1178955078125,-0.8343995718285442
518,40.72,-74.31875,11681792,2852,22545,136.03602853268384,37.02745819091797,0.7198817133903503,-0.0044365160039887995,0.2,28510,0.0003,0.04603894,0.089111328125,-0.8279553016647696
518,38.59,-69.27784,11685888,2853,22553,105.04518336653709,69.45674133300781,0.7536419332027435,-0.006433707231917651,0.2,28520,0.0003,0.095316805,0.10087890625,-0.8181399905122817
518,41.3,-75.57948,11689984,2854,22561,29.995170240104198,18.479867935180664,0.8898685425519943,0.0014591384049708722,0.2,28530,0.0003,0.07505134,0.1518798828125,-0.830341455899179
518,39.39,-71.73118,11694080,2855,22569,136.30704234242438,83.37187194824219,0.7355609834194183,-0.008784200598529423,0.2,28540,0.0003,0.10896797,0.1380615234375,-0.8580159376375377
518,39.55,-70.71124,11698176,2856,22577,73.28372832238674,12.500323295593262,0.7960276156663895,0.003931177755566751,0.2,28550,0.0003,0.055291582,0.1253662109375,-0.8587837962433695
518,38.36,-68.32983,11702272,2857,22585,69.15799366533756,34.62139129638672,0.8000095635652542,-0.005244094529552967,0.2,28560,0.0003,0.057183623,0.1337646484375,-0.871791239734739
518,39.35,-70.60089,11706368,2858,22593,15.835198284685612,5.398437023162842,0.9531212784349918,0.008781675970021751,0.2,28570,0.0003,0.06839632,0.1682373046875,-0.8655250987038017
518,39.86,-70.955986,11710464,2859,22601,36.85961465984583,26.831504821777344,0.8708635121583939,-0.006968614627839998,0.2,28580,0.0003,0.04884799,0.1254150390625,-0.8861760664731264
518,40.13,-73.15945,11714560,2860,22609,79.58738072961569,122.81871032714844,0.7614260166883469,-0.003423215165457805,0.2,28590,0.0003,0.037386917,0.106103515625,-0.9153804340399802
518,38.67,-68.81613,11718656,2861,22616,60.66417402625084,11.878182411193848,0.767193004488945,-0.006373567095215549,0.2,28600,0.0003,0.0270429,0.0897216796875,-0.8781727912835777
518,40.25,-72.8134,11722752,2862,22624,34.554242082685235,36.48441696166992,0.8744083344936371,-0.004532289319831762,0.2,28610,0.0003,0.042550273,0.1808349609375,-0.891113973967731
518,38.73,-69.329025,11726848,2863,22632,66.95847012996674,66.51143646240234,0.8140045702457428,-0.00686074157092662,0.2,28620,0.0003,0.08036493,0.1238525390625,-0.874520348571241
518,39.1,-70.326836,11730944,2864,22640,36.53324728608131,15.471457481384277,0.8827728927135468,0.00046041133464314044,0.2,28630,0.0003,0.04806184,0.1302490234375,-0.869937086943537
518,40.32,-72.959274,11735040,2865,22648,35.53666492551565,14.026104927062988,0.890038825571537,-0.004496864163593272,0.2,28640,0.0003,0.054004434,0.1012939453125,-0.886195167619735
518,38.77,-69.96487,11739136,2866,22656,97.65959337353706,42.33304977416992,0.7106790542602539,-0.010106242565234425,0.2,28650,0.0003,0.040747106,0.0989013671875,-0.9089269310235977
518,38.19,-67.8499,11743232,2867,22664,46.96352124810219,9.022122383117676,0.8757497295737267,0.0006599026026378851,0.2,28660,0.0003,0.051681317,0.1310546875,-0.8855113662779331
518,38.45,-68.98395,11747328,2868,22672,23.075350285321473,8.34670639038086,0.9158033430576324,-0.005527885294213775,0.2,28670,0.0003,0.028075494,0.14140625,-0.9156890572048724
518,38.88,-69.85263,11751424,2869,22680,17.05690749362111,5.4166693687438965,0.9406643398106098,0.0053921671557873195,0.2,28680,0.0003,0.055323206,0.1146728515625,-0.9080545468255877
518,38.51,-68.70692,11755520,2870,22688,37.24112609252334,17.214994430541992,0.873220682144165,-0.0008856429534716881,0.2,28690,0.0003,0.07643697,0.1540771484375,-0.9283922442235053
518,38.84,-69.41568,11759616,2871,22695,25.1969151891768,11.85756778717041,0.9113147556781769,-0.00048450908652739597,0.2,28700,0.0003,0.052261695,0.129638671875,-0.9401769063435494
518,38.79,-69.70334,11763712,2872,22703,27.000186502188445,5.189614772796631,0.8916442468762398,0.002811377250327496,0.2,28710,0.0003,0.07262197,0.1658447265625,-0.9184878723695874
518,39.49,-71.48475,11767808,2873,22711,36.58051383644342,8.410223960876465,0.8836393132805824,-0.003609052279352909,0.2,28720,0.0003,0.036212806,0.1221923828125,-0.8845878074876964
518,39.93,-72.504036,11771904,2874,22719,52.52840136140585,14.196708679199219,0.8470829576253891,-0.010833364908103249,0.2,28730,0.0003,0.032563183,0.0962646484375,-0.8538779503665864
518,38.35,-68.398605,11776000,2875,22727,78.83445635437965,36.762428283691406,0.7847071290016174,-0.004859189013222931,0.2,28740,0.0003,0.030802688,0.0896240234375,-0.8983621482737363
518,39.66,-73.01263,11780096,2876,22735,15.872378186881543,8.60662841796875,0.9444134570658207,0.012186426759581082,0.2,28750,0.0003,0.15105255,0.14853515625,-0.84555455269292
518,38.75,-70.100945,11784192,2877,22743,85.7408961802721,146.96023559570312,0.7958403676748276,-0.004328216107023763,0.2,28760,0.0003,0.026217218,0.0885498046875,-0.8130828912369907
518,40.91,-76.30562,11788288,2878,22751,43.8465518116951,5.507157802581787,0.8766922801733017,-0.003283096722589107,0.2,28770,0.0003,0.05158043,0.1446044921875,-0.8138929101638496
518,37.82,-67.35083,11792384,2879,22759,162.48311879336833,55.436702728271484,0.7483271062374115,-0.007155536620120984,0.2,28780,0.0003,0.026243288,0.0754150390625,-0.8022401070222258
518,39.91,-73.02578,11796480,2880,22767,11.81735301837325,5.74369478225708,0.957371037453413,0.0012260047886229585,0.2,28790,0.0003,0.036119223,0.1320556640625,-0.8003808541223407
518,41.53,-77.64093,11800576,2881,22774,152.82211659550666,10.605945587158203,0.7308718264102936,-0.004096903626304993,0.2,28800,0.0003,0.1338741,0.0903564453125,-0.8170808043330908
518,38.28,-68.34384,11804672,2882,22782,120.894951595366,20.60550880432129,0.7793359011411667,-0.0073297233961056914,0.2,28810,0.0003,0.03190127,0.09052734375,-0.7943218061700463
518,40.01,-73.18472,11808768,2883,22790,15.700255747139455,5.211695671081543,0.9444506540894508,0.010658289233833784,0.2,28820,0.0003,0.09398203,0.1568603515625,-0.8673544240184128
518,40.14,-73.546974,11812864,2884,22798,112.97041124552489,16.443885803222656,0.7963320165872574,-0.0033134079953015317,0.2,28830,0.0003,0.026178636,0.07021484375,-0.814541803393513
518,39.09,-70.591286,11816960,2885,22806,92.15875324904918,54.64581298828125,0.8048621714115143,-0.005496239107560541,0.2,28840,0.0003,0.054542176,0.1297119140625,-0.8631646488793194
518,40.13,-73.372444,11821056,2886,22814,59.3289324387908,19.519638061523438,0.826190784573555,-0.004153655163099757,0.2,28850,0.0003,0.04314904,0.1337890625,-0.850275756791234
518,39.55,-71.890236,11825152,2887,22822,103.78568597137928,45.09018325805664,0.7734171450138092,-0.005635006078227889,0.2,28860,0.0003,0.03301936,0.1255126953125,-0.8629760583862662
518,39.34,-71.11638,11829248,2888,22830,130.42318465560675,20.082056045532227,0.7182957231998444,-0.0029780048498651013,0.2,28870,0.0003,0.055911183,0.1177001953125,-0.8590823617763818
518,39.19,-70.00662,11833344,2889,22838,59.53921272680164,24.810678482055664,0.8300882130861282,-0.006206510142328625,0.2,28880,0.0003,0.033144765,0.119873046875,-0.8464838082902133
518,38.87,-70.11026,11837440,2890,22846,53.61193852722645,8.858360290527344,0.8275110721588135,-0.0034578624479763677,0.2,28890,0.0003,0.07047563,0.156689453125,-0.8519282579421997
518,38.4,-68.87523,11841536,2891,22854,49.92622746452689,10.844482421875,0.8471327126026154,-0.0025943267206457675,0.2,28900,0.0003,0.07049094,0.1391845703125,-0.8202740382403135
518,38.72,-69.23065,11845632,2892,22861,20.934989880770445,19.99367332458496,0.9309650361537933,0.010829413722240134,0.2,28910,0.0003,0.13024954,0.161474609375,-0.852351397369057
518,38.32,-68.25211,11849728,2893,22869,38.52832930907607,8.348812103271484,0.8816840574145317,0.001347718142278609,0.2,28920,0.0003,0.034578033,0.1358642578125,-0.8932667589746416
518,41.48,-77.76931,11853824,2894,22877,14.93733828291297,3.218320846557617,0.9528537690639496,0.0009368039976834552,0.2,28930,0.0003,0.021248829,0.1316162109375,-0.9007334841415287
518,38.95,-70.32564,11857920,2895,22885,151.3619980484247,100.00167846679688,0.7146510779857635,-0.006341912890457024,0.2,28940,0.0003,0.01799557,0.0810791015625,-0.8690689170733095
518,38.95,-70.293686,11862016,2896,22893,53.81960987150669,10.170565605163574,0.8576908707618713,0.003968504074873635,0.2,28950,0.0003,0.05606802,0.151953125,-0.8519656145013869
518,39.44,-71.41088,11866112,2897,22901,31.741565168648957,4.790031909942627,0.897515095770359,-0.005218637904363277,0.2,28960,0.0003,0.077075824,0.1432861328125,-0.8645957132801414
518,38.74,-69.626656,11870208,2898,22909,62.288209825009105,8.642797470092773,0.8242634683847427,-0.00525316663843114,0.2,28970,0.0003,0.05027082,0.1058837890625,-0.8739673011936248
518,38.67,-68.76682,11874304,2899,22917,28.530415896326303,5.139909744262695,0.9065782055258751,0.003240828064008383,0.2,28980,0.0003,0.096247375,0.14951171875,-0.879261450190097
518,40.17,-72.43829,11878400,2900,22925,43.811017473042014,11.103602409362793,0.8571830093860626,-0.004105991329197423,0.2,28990,0.0003,0.042200126,0.121142578125,-0.8621895768679678
518,41.44,-76.24994,11882496,2901,22932,86.59645110219716,37.130645751953125,0.7427921891212463,-0.004956935200243606,0.2,29000,0.0003,0.030734535,0.0635986328125,-0.876473166514188
518,39.67,-71.79261,11886592,2902,22940,117.37310395240783,174.89022827148438,0.7068609893321991,-0.006805350271679345,0.2,29010,0.0003,0.069316104,0.092724609375,-0.9175337792374194
518,38.9,-69.865875,11890688,2903,22948,88.65962287336588,62.17594909667969,0.7571390867233276,-0.0010306921038136351,0.2,29020,0.0003,0.060065776,0.113330078125,-0.8846525073982775
518,38.97,-69.22581,11894784,2904,22956,40.131181007623674,7.600804328918457,0.850504606962204,-0.0029294229032529985,0.2,29030,0.0003,0.04939263,0.1451416015625,-0.8936310951597989
518,41.15,-75.94546,11898880,2905,22964,48.83856685757637,64.44674682617188,0.8492777794599533,-0.0011516405542352005,0.2,29040,0.0003,0.048230782,0.161962890625,-0.8891844617202878
518,39.6,-71.978264,11902976,2906,22972,116.8742248415947,26.59054946899414,0.7391580641269684,-0.007805561041459441,0.2,29050,0.0003,0.036601678,0.09248046875,-0.8840321436524391
518,42.02,-77.89805,11907072,2907,22980,66.74912204891443,54.88413619995117,0.8182656615972519,-0.0015633426573913312,0.2,29060,0.0003,0.046648726,0.105615234375,-0.8808054271154105
518,38.7,-69.84351,11911168,2908,22988,137.84354469478131,82.25447845458984,0.7208479642868042,-0.008780445787124336,0.2,29070,0.0003,0.018902017,0.0672607421875,-0.8642208555713295
518,39.91,-72.38167,11915264,2909,22996,33.93477129265666,17.991992950439453,0.8654945343732834,-0.004582646968265181,0.2,29080,0.0003,0.0342176,0.1216552734375,-0.8837323686107993
518,39.04,-70.42317,11919360,2910,23004,78.24236508905888,36.83180236816406,0.7884608507156372,-0.0040036971757217545,0.2,29090,0.0003,0.04330846,0.11533203125,-0.9142669681459665
518,38.95,-69.42139,11923456,2911,23012,35.31309138610959,25.033506393432617,0.890048049390316,0.0029164862626203103,0.2,29100,0.0003,0.06658977,0.1994384765625,-0.9860873710364103
518,41.28,-76.1533,11927552,2912,23019,39.874992390722035,13.349323272705078,0.8901072666049004,-0.0007689053454669192,0.2,29110,0.0003,0.05615679,0.1265869140625,-0.9527708361856639
518,39.31,-70.638336,11931648,2913,23027,142.05452869832516,90.59361267089844,0.7078963220119476,-0.009918856423246325,0.2,29120,0.0003,0.039628144,0.097509765625,-0.9718825735151768
518,40.11,-72.846115,11935744,2914,23035,94.62140820771455,14.325451850891113,0.7341006398200989,-0.005513859755956219,0.2,29130,0.0003,0.02769367,0.1144775390625,-0.975838621519506
518,38.75,-69.64104,11939840,2915,23043,103.14110089093447,5.068113327026367,0.7592760473489761,0.0011130341787065844,0.2,29140,0.0003,0.03089185,0.128515625,-0.9777296592481435
518,42.26,-77.5247,11943936,2916,23051,33.74374553784728,2.7008605003356934,0.8998672664165497,0.0035405787766649155,0.2,29150,0.0003,0.06401406,0.1921630859375,-1.0211642019450664
518,40.28,-73.007286,11948032,2917,23059,146.8605275452137,133.77012634277344,0.6334161460399628,-0.008437275531105116,0.2,29160,0.0003,0.034197047,0.1278076171875,-1.021636549755931
518,39.71,-71.563225,11952128,2918,23067,66.12907259315253,43.484588623046875,0.7997190207242966,0.00031763679726282135,0.2,29170,0.0003,0.061942026,0.1447265625,-1.0110783454962076
518,38.72,-69.109055,11956224,2919,23075,91.94374683648348,51.031219482421875,0.7534570395946503,-0.005382151609956054,0.2,29180,0.0003,0.057393372,0.134716796875,-0.9825322529301047
518,40.48,-74.53018,11960320,2920,23083,12.52763328254223,5.091123580932617,0.9594915136694908,0.0063664460842119295,0.2,29190,0.0003,0.08345278,0.20625,-1.048122186306864
518,38.79,-69.30329,11964416,2921,23090,79.91723298281431,22.488264083862305,0.808557853102684,-0.0071556313137989495,0.2,29200,0.0003,0.034671657,0.1101318359375,-1.0298471537418663
518,39.56,-73.432526,11968512,2922,23098,26.353506776690484,13.814345359802246,0.9174327105283737,0.0038478864582430104,0.2,29210,0.0003,0.056534003,0.1563232421875,-1.0316270900890232
518,38.06,-67.418945,11972608,2923,23106,126.92935457378626,48.31976318359375,0.7589836865663528,-0.006004930990457069,0.2,29220,0.0003,0.038665734,0.132373046875,-0.9908986581489444
518,50.41,-104.71412,11976704,2924,23114,13.329833191633224,6.581273078918457,0.9556723870337009,0.009170484257629142,0.2,29230,0.0003,0.08687076,0.229638671875,-1.0728978973813355
518,48.7,-98.46122,11980800,2925,23122,507.470864200592,238.18780517578125,0.42244309186935425,-0.006634689468774014,0.2,29240,0.0003,0.01570556,0.0566162109375,-1.0279614372178911
518,51.01,-103.466896,11984896,2926,23130,331.6703152060509,117.94703674316406,0.5241383612155914,-0.0023786807407304876,0.2,29250,0.0003,0.03591723,0.0638427734375,-1.0795773277059197
518,46.73,-91.23319,11988992,2927,23138,490.63403549194334,163.61294555664062,0.4867742657661438,-0.007529348129173741,0.2,29260,0.0003,0.02296208,0.0446044921875,-1.0262859494425356
518,40.71,-75.1152,11993088,2928,23146,373.97653942108155,185.9324493408203,0.5555375814437866,-0.006137544124794658,0.2,29270,0.0003,0.017508626,0.0461669921875,-1.0792031220160425
518,44.08,-83.116745,11997184,2929,23154,165.21435726881026,41.276222229003906,0.7064431011676788,-0.006412737317805295,0.2,29280,0.0003,0.03104603,0.1084228515625,-1.0154103027656673
518,39.9,-73.63378,12001280,2930,23162,254.2610508441925,195.6773681640625,0.6450634002685547,-0.0007772251719870837,0.2,29290,0.0003,0.060497306,0.141943359375,-1.0579630750231446
518,40.27,-74.905106,12005376,2931,23169,128.51616341471671,45.94431686401367,0.7646766602993011,-0.006128825727500953,0.2,29300,0.0003,0.054777812,0.1674072265625,-1.020011833962053
518,41.98,-77.85489,12009472,2932,23177,172.37213944792748,23.501428604125977,0.7373534739017487,-0.0028215981605171692,0.2,29310,0.0003,0.036557306,0.1408447265625,-1.0209782690741123
518,38.54,-68.41525,12013568,2933,23185,166.5457597911358,111.8890609741211,0.660979837179184,-0.007841373335031676,0.2,29320,0.0003,0.043444335,0.146484375,-1.011982457432896
518,39.63,-70.89108,12017664,2934,23193,72.7780951142311,39.66641616821289,0.7614302337169647,-0.0021522053437365686,0.2,29330,0.0003,0.06743143,0.16669921875,-0.9614560520276427
518,39.22,-70.14687,12021760,2935,23201,51.81541630923748,33.01469039916992,0.8608749955892563,-0.0005812996143504279,0.2,29340,0.0003,0.051799726,0.1765380859375,-1.0286586702801288
518,38.95,-69.62058,12025856,2936,23209,64.195042309165,50.62041473388672,0.841461569070816,-0.004011256523517659,0.2,29350,0.0003,0.047855563,0.1474853515625,-1.000808035209775
518,45.02,-85.424706,12029952,2937,23217,81.7714053273201,28.550701141357422,0.7396458685398102,-0.006598700681934133,0.2,29360,0.0003,0.06176394,0.108349609375,-0.9631292568519711
518,39.92,-72.69414,12034048,2938,23225,216.87150542736055,33.17854690551758,0.5617240071296692,-0.006725274737982545,0.2,29370,0.0003,0.06502287,0.115576171875,-0.9819050353951753
518,39.8,-71.970985,12038144,2939,23233,75.04774231612683,64.07767486572266,0.7771002501249313,-0.0072598811246280094,0.2,29380,0.0003,0.057270784,0.1656494140625,-0.9995502472855151
518,40.54,-73.044426,12042240,2940,23241,72.97937001883983,48.356258392333984,0.8218143731355667,-0.004420151180602261,0.2,29390,0.0003,0.03967175,0.14306640625,-1.0060806753113867
518,38.61,-68.89759,12046336,2941,23248,97.20265926569701,11.391139030456543,0.7599920481443405,-0.008322131454769987,0.2,29400,0.0003,0.04198718,0.1208740234375,-0.9850954435765743
518,40.36,-73.838005,12050432,2942,23256,14.447681012004614,9.067172050476074,0.9507049284875393,0.008782265162153635,0.2,29410,0.0003,0.12526762,0.208984375,-0.9681238100863994
518,38.61,-68.98069,12054528,2943,23264,109.6101052865386,9.71414852142334,0.7968143075704575,-0.008424947714593145,0.2,29420,0.0003,0.019238409,0.0929931640625,-0.9731359802186489
518,37.76,-66.565994,12058624,2944,23272,50.34749775677919,14.130091667175293,0.8564571589231491,-0.0011187048796273303,0.2,29430,0.0003,0.05322625,0.1467041015625,-0.9429701023735106
