time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss
907,148,20030,420.18,924.1193,18186240,0.8610232174396515,-1.493945704481254,0.0003,0.029613563856895175,-0.017628856003284454,4320,0.2,0.04224435,0.18577229817708332,0.0007512530265497238
908,149,20163,436.38,917.6805,18309120,0.8421087712049484,-1.495253454518194,0.0003,0.03404447855503804,-0.0014109074836596847,4330,0.2,0.041346498,0.19392659505208334,0.0003735149068052124
908,150,20298,444.66,943.69,18432000,0.8694218099117279,-1.5115052269523341,0.0003,0.03488551302046441,0.004745402839034796,4340,0.2,0.039541084,0.18587809244791667,0.0010504027794134647
908,151,20430,431.94,936.0701,18554880,0.9243360608816147,-1.448851899895817,0.0003,0.017881362343584898,0.007663341239094734,4350,0.2,0.041494023,0.18932861328125,8.632191726671104e-06
908,152,20562,444.16,974.0324,18677760,0.8692670166492462,-1.5012472993601114,0.0003,0.036682706922732296,0.05161965265870094,4360,0.2,0.044191297,0.1921533203125,0.0002487088630490083
908,153,20695,429.3,932.40125,18800640,0.8743050545454025,-1.4800488900393247,0.0003,0.03341330788555297,-0.007319732569158077,4370,0.2,0.042275786,0.19370849609375,0.00018447043805887612
908,154,20828,437.28,931.1161,18923520,0.9135571420192719,-1.411501394532,0.0003,0.030812417784750322,0.04413016140460968,4380,0.2,0.041507483,0.19280843098958333,0.0007640187212261178
908,155,20963,428.02,919.8867,19046400,0.8776910528540611,-1.5358091444615274,0.0003,0.049379898550992035,-0.00018518680008128285,4390,0.2,0.041419353,0.1922900390625,1.3445868380586035e-05
908,156,21097,438.74,930.03076,19169280,0.8578008562326431,-1.4408339849486946,0.0003,0.034748089937096056,-0.011042735539376736,4400,0.2,0.040830314,0.1904248046875,0.0006086841871486588
908,157,21232,449.14,967.7304,19292160,0.8909574821591377,-1.5139872525352984,0.0003,0.03167765994048902,0.003094115760177374,4410,0.2,0.04251416,0.18780843098958333,0.0004439532525627025
908,158,21367,424.46,903.92084,19415040,0.8888098448514938,-1.5059881287813186,0.0003,0.022505166483999042,0.10656117647886276,4420,0.2,0.040931996,0.18511474609375,0.00039976061986029285
908,159,21500,426.68,1002.5809,19537920,0.8985743299126625,-1.4516210085432977,0.0003,0.029886234671785132,-0.010872249491512775,4430,0.2,0.040653087,0.18772379557291666,0.00032108537361182245
908,160,21632,443.1,1016.90424,19660800,0.8984574228525162,-1.424547671939557,0.0003,0.04144967947256343,-0.003739363746717572,4440,0.2,0.039325967,0.18861979166666668,-0.00019559053300326922
908,161,21764,445.92,933.3607,19783680,0.9021095559000969,-1.4335090535289297,0.0003,0.014232653954031775,-0.020118899643421173,4450,0.2,0.04135906,0.1852685546875,0.0005615676992025934
909,162,21896,428.94,887.3597,19906560,0.8666784465312958,-1.5029141078641017,0.0003,0.01050181548007913,-0.00422993628308177,4460,0.2,0.039000414,0.18323404947916666,-0.0002735004342048342
909,163,22030,428.82,909.50525,20029440,0.8750619143247604,-1.4960066172356408,0.0003,0.02974410351534061,0.004244658164680004,4470,0.2,0.03846562,0.18260823567708334,0.00011265996731102253
