time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,train/learning_rate,train/loss,train/explained_variance,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/clip_range,train/approx_kl,train/entropy_loss
34652160,450.0,1815.1498,684,282,50616,0.0002,0.03193361684679985,0.43579208850860596,0.36681396484375,4740,-0.006450491831998685,0.21161704709860107,0.2,0.13731395,-1.130966334771365
34775040,403.06666666666666,1687.5391,684,283,50799,0.0002,0.109000064432621,0.14951187372207642,0.3671337890625,4750,-0.0064355982085180586,0.2888986701972317,0.2,0.13442257,-1.1200368960636358
34897920,395.6,1603.7274,684,284,50979,0.0002,-0.011306758970022202,-0.15069293975830078,0.3670353190104167,4760,-0.004161105851787094,0.6763798591996116,0.2,0.13781472,-1.1238055356933425
35020800,388.4,1602.4785,684,285,51163,0.0002,-0.0023292675614356995,-0.26399457454681396,0.36715576171875,4770,-0.006912525166408159,0.23514127167543242,0.2,0.13772443,-1.1071555245636653
35143680,357.0,1491.7445,684,286,51347,0.0002,0.10237401723861694,0.44693857431411743,0.36607991536458334,4780,-0.0051261737606031,0.2264993960169765,0.2,0.1352512,-1.1234541376431784
35266560,394.26666666666665,1548.7463,684,287,51529,0.0002,-0.004494141787290573,0.4062783718109131,0.36171549479166665,4790,-0.007187631886487604,0.19254434913755783,0.2,0.13081263,-1.107012530186524
35389440,348.26666666666665,1425.038,683,288,51749,0.0002,0.058419644832611084,0.09618580341339111,0.3644913736979167,4800,-0.006820509111621504,0.2890862257572007,0.2,0.1320957,-1.1177683488621066
35512320,401.1333333333333,1645.0852,683,289,51934,0.0002,-0.01616281270980835,0.687317281961441,0.3641650390625,4810,-0.007748957506022028,0.16500409605621827,0.2,0.13165519,-1.1284628405670325
35635200,334.0,1365.808,683,290,52119,0.0002,0.07844553887844086,0.22800827026367188,0.36296712239583334,4820,-0.00632414035326292,0.24279618024389493,0.2,0.13415724,-1.1256186577429375
35758080,401.46666666666664,1601.2794,683,291,52303,0.0002,0.010913373902440071,0.6916611194610596,0.36231689453125,4830,-0.007551831814331915,0.14741827787162037,0.2,0.12981047,-1.1273057365386436
35880960,405.53333333333336,1654.3717,683,292,52488,0.0002,0.007585112005472183,0.7173073589801788,0.35864908854166666,4840,-0.008879250382724422,0.147298970175907,0.2,0.12686603,-1.142683271622906
36003840,414.93333333333334,1714.2297,683,293,52671,0.0002,-0.011381825432181358,0.5445100367069244,0.3605875651041667,4850,-0.007377141410955422,0.17558133039817525,0.2,0.13446721,-1.1204209267999976
36126720,343.93333333333334,1378.4714,683,294,52856,0.0002,0.0818103477358818,0.6656804978847504,0.35942626953125,4860,-0.006620287829585626,0.16859826425100133,0.2,0.13275813,-1.1060765239130705
36249600,385.53333333333336,1553.1855,683,295,53040,0.0002,0.019932907074689865,0.6831213235855103,0.35977620442708336,4870,-0.0069075575038429335,0.1552165860211244,0.2,0.1260275,-1.1379770927441617
36372480,388.73333333333335,1606.715,683,296,53224,0.0002,0.06202997639775276,0.09004580974578857,0.36437337239583334,4880,-0.00548578523247367,1.157135364181886,0.2,0.13042326,-1.1287545604351907
36495360,359.46666666666664,1487.524,683,297,53407,0.0002,0.05642487108707428,0.4051153063774109,0.36503011067708335,4890,-0.004240528872530073,0.8555275363824331,0.2,0.1434651,-1.1270012705742072
36618240,417.4,1702.3689,683,298,53591,0.0002,0.03147715702652931,0.18815529346466064,0.36234375,4900,-0.003630727756202153,0.34652228077000474,0.2,0.12877972,-1.1298656534714004
36741120,402.8666666666667,1653.1205,683,299,53773,0.0002,0.015441954135894775,0.6773613095283508,0.3583707682291667,4910,-0.007010481641949203,0.1503995311629842,0.2,0.12643452,-1.1601233727453897
36864000,366.0,1523.966,683,300,53954,0.0002,-0.022448036819696426,-0.5503536462783813,0.3616129557291667,4920,-0.0062089710289243765,0.3181006554410366,0.2,0.13495612,-1.10481680584761
36986880,401.1333333333333,1707.3962,683,301,54138,0.0002,0.05085114762187004,0.14134818315505981,0.36282796223958336,4930,-0.0062431971788100785,0.24403089587440868,0.2,0.13553575,-1.120613149187217
37109760,354.26666666666665,1479.6156,683,302,54320,0.0002,-0.024841362610459328,0.482951283454895,0.3598583984375,4940,-0.006510024319262205,0.21655850425110354,0.2,0.14139885,-1.1204429105731348
37232640,427.06666666666666,1757.8063,683,303,54505,0.0002,0.12078064680099487,-0.262729287147522,0.36340657552083333,4950,-0.005058150902320146,1.016277850018038,0.2,0.13257359,-1.1241575049702077
37355520,367.26666666666665,1512.3204,683,304,54688,0.0002,0.027530599385499954,0.6308958828449249,0.3579833984375,4960,-0.005645450751411166,0.1875205415333039,0.2,0.12954965,-1.115476560567816
37478400,333.1333333333333,1390.8505,683,305,54870,0.0002,0.02679196000099182,0.06926637887954712,0.3660986328125,4970,-0.0005726421803440947,2.333945913622059,0.2,0.13937777,-1.1228813643722484
37601280,359.06666666666666,1491.8917,682,306,55055,0.0002,-0.008841721341013908,0.6553412675857544,0.35734130859375,4980,-0.007524450522560074,0.16271121845114977,0.2,0.12871477,-1.1286135893842826
37724160,412.8,1714.1781,682,307,55242,0.0002,0.012303583323955536,0.5503368675708771,0.35884440104166665,4990,-0.007349223733544932,0.20204726070990242,0.2,0.13003148,-1.1436563197306047
37847040,409.93333333333334,1667.5721,682,308,55427,0.0002,0.24385395646095276,0.6547235548496246,0.35915201822916665,5000,-0.008033100607905604,0.17047910859624002,0.2,0.127217,-1.1354651287725817
37969920,444.8666666666667,1821.3844,682,309,55612,0.0002,0.028178906068205833,0.598134845495224,0.3573128255208333,5010,-0.006938838001994251,0.17903652288708446,0.2,0.1301057,-1.1217334145649025
38092800,420.1333333333333,1738.1788,682,310,55799,0.0002,0.013860762119293213,0.3265600800514221,0.35977783203125,5020,-0.005746403860709203,0.3666306366232069,0.2,0.13011357,-1.133826208859682
38215680,378.3333333333333,1567.3375,682,311,55984,0.0002,-0.0037547405809164047,0.7264342308044434,0.35120361328125,5030,-0.007575703367268337,0.14046463194943498,0.2,0.122872494,-1.1383566474169493
38338560,382.3333333333333,1525.6366,682,312,56169,0.0002,0.020138904452323914,-1.203847885131836,0.35577555338541667,5040,-0.006116214102554901,1.715800682924746,0.2,0.12648733,-1.1151453828252853
38461440,387.3333333333333,1600.5494,682,313,56351,0.0002,0.00028067827224731445,0.4077313542366028,0.36078776041666666,5050,-0.003363220508417726,10.782447410541257,0.2,0.13654476,-1.1551910236415763
38584320,381.4,1512.8667,682,314,56534,0.0002,0.11403012275695801,0.6174985468387604,0.3612215169270833,5060,-0.004964737436333356,0.19792047004875107,0.2,0.13754879,-1.1188195349959036
38707200,391.3333333333333,1623.7722,682,315,56717,0.0002,0.05194670334458351,0.6368061602115631,0.3577099609375,5070,-0.007762389712761433,0.15740104864768606,0.2,0.13304015,-1.1396806661225856
38830080,410.0,1679.7887,682,316,56899,0.0002,-0.006694436073303223,0.558112382888794,0.36052001953125,5080,-0.001898499643084506,0.7537035578294308,0.2,0.14264679,-1.1337761519259464
38952960,353.6666666666667,1490.8513,682,317,57099,0.0002,0.03322088345885277,0.6931436061859131,0.35386800130208335,5090,-0.008503550273192863,0.14839770909699534,0.2,0.13074309,-1.1118821459636092
39075840,356.46666666666664,1486.9486,682,318,57284,0.0002,0.036020614206790924,-0.6879940032958984,0.35438395182291665,5100,-0.006407562322380424,0.6896091075375443,0.2,0.12895253,-1.1363338241912424
39198720,370.1333333333333,1526.7352,682,319,57469,0.0002,0.056985415518283844,0.23739278316497803,0.35527425130208334,5110,-0.007043494263119404,0.2033366395502041,0.2,0.12947287,-1.1391847849606227
39321600,407.3333333333333,1666.6652,682,320,57652,0.0002,0.07966341078281403,0.6894434094429016,0.35313720703125,5120,-0.0074125042535403435,0.15746503447619034,0.2,0.12997063,-1.1358863689377905
39444480,417.3333333333333,1723.6238,681,321,57836,0.0002,0.014075547456741333,-0.9501688480377197,0.35406982421875,5130,-0.0053266581094612775,0.9504778371649445,0.2,0.14001504,-1.1433147494960576
39567360,393.06666666666666,1593.5222,681,322,58021,0.0002,0.09955668449401855,-1.404756784439087,0.3528059895833333,5140,-0.007269998927489117,0.4449721986596705,0.2,0.12649491,-1.134139783376207
39690240,308.73333333333335,1271.0679,681,323,58205,0.0002,0.34303173422813416,0.3088740110397339,0.35218668619791665,5150,-0.004069253869032157,9.818742427376952,0.2,0.13136587,-1.1239626652592172
39813120,352.8666666666667,1487.3121,681,324,58389,0.0002,0.03915004804730415,0.7050971686840057,0.34899495442708334,5160,-0.007459238680342727,0.15371760587140065,0.2,0.13088778,-1.1103905891130368
39936000,385.93333333333334,1591.4473,681,325,58573,0.0002,0.1237005740404129,0.03529000282287598,0.35454182942708334,5170,-0.0018562970070403631,40.15793948361398,0.2,0.13484873,-1.1028700098612656
40058880,414.3333333333333,1696.6245,681,326,58758,0.0002,0.044201742857694626,0.24186962842941284,0.3491365559895833,5180,-0.00697907254649787,0.23051404234730094,0.2,0.12494038,-1.1183207541455824
40181760,385.26666666666665,1613.2347,681,327,58942,0.0002,0.039658114314079285,0.6885998845100403,0.34723876953125,5190,-0.007872887466176811,0.15493199156995008,0.2,0.12595019,-1.1210029241908341
40304640,411.06666666666666,1707.907,681,328,59127,0.0002,0.031566910445690155,0.06547927856445312,0.34791422526041665,5200,-0.005615808333950554,0.35522921568054394,0.2,0.129134,-1.134334957540656
40427520,397.2,1643.9911,681,329,59311,0.0002,0.02504069358110428,0.23298245668411255,0.3499625651041667,5210,-0.006330371811303242,0.2837410151525789,0.2,0.13090867,-1.135639429135869
40550400,420.8666666666667,1742.5562,681,330,59498,0.0002,0.01708303391933441,0.7172365188598633,0.34705240885416666,5220,-0.008239764026826985,0.147339741581042,0.2,0.12288861,-1.1311617960873992
40673280,381.26666666666665,1580.3485,681,331,59684,0.0002,0.049773089587688446,0.6814861297607422,0.3452327473958333,5230,-0.007403695711206334,0.14764063124622528,0.2,0.12545481,-1.1097673544846476
40796160,449.8,1878.1948,681,332,59869,0.0002,-0.034546248614788055,0.38427597284317017,0.34722330729166667,5240,-0.006632540147860103,0.17532623162784147,0.2,0.12663382,-1.112762799359237
40919040,394.6666666666667,1670.4182,681,333,60052,0.0002,0.05600912868976593,0.6149685382843018,0.34265787760416666,5250,-0.00646698827004002,0.16478442906014001,0.2,0.12714191,-1.143810032621647
41041920,349.4,1429.021,681,334,60234,0.0002,0.03722498565912247,0.3255336284637451,0.34637451171875,5260,-0.007962144412816391,0.18198427550271543,0.2,0.12577039,-1.1318843822243314
41164800,376.53333333333336,1566.046,681,335,60419,0.0002,0.23257671296596527,0.6278249025344849,0.34373616536458335,5270,-0.007104873772101806,0.16888612892168264,0.2,0.13069604,-1.14455118771332
41287680,377.4,1557.7793,681,336,60604,0.0002,0.04672207683324814,0.6992904543876648,0.34712076822916665,5280,-0.007456837922709383,0.16357669034895175,0.2,0.1320451,-1.1368123610969634
41410560,398.8666666666667,1652.6472,681,337,60789,0.0002,0.08307599276304245,0.49769991636276245,0.3439534505208333,5290,-0.007135407403062952,0.17517963059741304,0.2,0.124829166,-1.1265745454716185
41533440,394.73333333333335,1635.9491,681,338,60972,0.0002,0.03001566231250763,0.6421233117580414,0.34292154947916664,5300,-0.007585756832449988,0.19725230576722727,0.2,0.13104145,-1.1122856025832395
41656320,429.1333333333333,1756.106,681,339,61155,0.0002,0.05521228164434433,0.2260277271270752,0.34534830729166666,5310,-0.00681562641212319,0.3148172185779549,0.2,0.1310367,-1.1254078920558095
41779200,367.26666666666665,1542.4353,681,340,61340,0.0002,0.020675985142588615,0.6421465873718262,0.34550130208333335,5320,-0.007237604369292967,0.1640945158348768,0.2,0.12981166,-1.1160574278080215
41902080,442.2,1844.785,681,341,61523,0.0002,0.08337453007698059,-2.8049886226654053,0.3433154296875,5330,-0.005939011901130773,2.7232487791505022,0.2,0.12989737,-1.1180773932207375
42024960,409.73333333333335,1678.6586,681,342,61705,0.0002,0.01561817154288292,0.6996083557605743,0.34100667317708333,5340,-0.0075036383166965,0.14658129271973544,0.2,0.13184631,-1.123455310969924
42147840,433.93333333333334,1803.6958,681,343,61890,0.0002,0.1022210568189621,-0.08902919292449951,0.3465958658854167,5350,-0.005020366901023105,2.3657868960997437,0.2,0.13742514,-1.1242938319717843
42270720,404.8666666666667,1671.3387,680,344,62080,0.0002,-0.0008458718657493591,-0.8149869441986084,0.3450439453125,5360,-0.0073724873853764925,16.84276247634591,0.2,0.13552135,-1.1296327832123885
42393600,355.1333333333333,1489.562,680,345,62266,0.0002,0.016642581671476364,0.5849195420742035,0.3370133463541667,5370,-0.006830486702486572,0.16522705513217564,0.2,0.12999745,-1.1162540879131606
42516480,393.0,1620.8577,680,346,62452,0.0002,0.02567864954471588,0.35820990800857544,0.34161783854166666,5380,-0.006206095442700341,0.20286226364124255,0.2,0.1356019,-1.1244467447977513
42639360,364.6,1548.4904,680,347,62640,0.0002,0.014446917921304703,0.6796306073665619,0.34031087239583335,5390,-0.008101479771912636,0.15725972853853212,0.2,0.12951174,-1.114400814731295
42762240,365.6666666666667,1523.0262,680,348,62825,0.0002,-0.00451340526342392,0.48593389987945557,0.34049397786458335,5400,-0.006956447162435021,0.18198697405032968,0.2,0.13809726,-1.1397071319321792
42885120,330.2,1329.8864,680,349,63010,0.0002,0.06409119069576263,0.08821684122085571,0.3390348307291667,5410,-0.006721450146997086,0.27649116723633294,0.2,0.13335866,-1.126496925673758
43008000,430.06666666666666,1762.6458,680,350,63197,0.0002,0.06209005415439606,0.5590574741363525,0.3415169270833333,5420,-0.007472202799602504,0.1810117089683384,0.2,0.13283516,-1.1117685433787605
43130880,377.8,1514.3314,680,351,63382,0.0002,0.03518758714199066,-0.7680881023406982,0.33699869791666665,5430,-0.005907049052123815,0.3017098744986773,0.2,0.12945403,-1.1240678868815304
43253760,427.6,1699.3024,680,352,63569,0.0002,0.006229721009731293,0.5158480107784271,0.3370084635416667,5440,-0.008686587943126748,0.20596072558682257,0.2,0.12935492,-1.1208329849969596
43376640,395.0,1660.3022,680,353,63754,0.0002,-0.012112673372030258,0.7094897329807281,0.3403173828125,5450,-0.007663278247976754,0.15181627581672122,0.2,0.13298807,-1.1158276048426827
43499520,419.53333333333336,1725.9778,680,354,63941,0.0002,0.03685694932937622,0.6986277997493744,0.34037190755208335,5460,-0.007454293736415518,0.14493367780931293,0.2,0.13052808,-1.114197468239193
43622400,404.3333333333333,1648.7091,680,355,64129,0.0002,0.0328068882226944,0.6683580577373505,0.33793050130208335,5470,-0.0046319274721827244,0.18424708970579862,0.2,0.13082424,-1.101470376815026
43745280,418.46666666666664,1708.9636,680,356,64316,0.0002,-0.006041225045919418,0.7056899666786194,0.3403214518229167,5480,-0.007702127493178826,0.1444375136322924,0.2,0.13468835,-1.1009761795587838
43868160,380.8666666666667,1551.9746,680,357,64503,0.0002,0.015010999515652657,0.39299190044403076,0.33886474609375,5490,-0.005896839905708475,0.20506567100829368,0.2,0.13740492,-1.0853885350221146
43991040,391.6,1598.9381,680,358,64690,0.0002,0.04142853990197182,-0.0011131763458251953,0.33746337890625,5500,-0.007248159283814554,0.2135302453712211,0.2,0.1291461,-1.0814546707303574
44113920,361.06666666666666,1496.618,679,359,64900,0.0002,0.053367067128419876,0.7079061567783356,0.338017578125,5510,-0.007373497591591634,0.14032089271912507,0.2,0.15281653,-1.0794678076449782
44236800,395.6666666666667,1627.5441,679,360,65085,0.0002,0.029403790831565857,0.10477960109710693,0.34103597005208336,5520,-0.003992208392392058,0.33481400670677736,0.2,0.14040254,-1.0885413922183216
44359680,362.0,1508.9099,679,361,65272,0.0002,0.026001419872045517,0.7296395599842072,0.3379410807291667,5530,-0.007261506290675849,0.14399524772539735,0.2,0.13722073,-1.0663764157767097
44482560,387.8666666666667,1575.9808,679,362,65458,0.0002,0.10930843651294708,0.661328911781311,0.33885579427083334,5540,-0.00795002463378599,0.15455433239393945,0.2,0.15031573,-1.087337012697632
44605440,383.73333333333335,1590.2537,679,363,65644,0.0002,0.09942452609539032,0.5365736782550812,0.34209879557291667,5550,-0.004090780918838088,0.2883645691280253,0.2,0.13222589,-1.098238916254292
44728320,359.93333333333334,1449.7332,679,364,65827,0.0002,0.02293650060892105,0.16958928108215332,0.33786702473958335,5560,-0.006396664391838082,0.46892812786934274,0.2,0.12942159,-1.086668876412635
44851200,399.6,1652.882,679,365,66013,0.0002,0.04615819454193115,0.5908192098140717,0.33653157552083335,5570,-0.006671684003401121,0.1799694239544139,0.2,0.13738202,-1.0614550820458681
44974080,404.2,1670.7137,679,366,66197,0.0002,0.06385253369808197,0.5851464867591858,0.33850504557291666,5580,-0.004074459317119666,0.9329046672922171,0.2,0.1319096,-1.0692071850659948
45096960,415.6,1718.2952,679,367,66383,0.0002,0.04662702977657318,0.3988384008407593,0.3377962239583333,5590,-0.006085197632928612,0.17718231623099806,0.2,0.12942557,-1.0736840756051242
