rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/clip_range,train/approx_kl,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction
1452.9392,361.6666666666667,278,739,34160640,46176,0.2,0.14694652,2770,0.07526840269565582,0.0002,-1.2497308416323116,-0.008122975054211565,0.6615157425403595,0.13558914822565082,0.42760335286458334
1450.1857,355.53333333333336,279,739,34283520,46346,0.2,0.13838568,2780,-0.05055496096611023,0.0002,-1.24012240321065,-0.00920663759474337,0.6721229553222656,0.12664378870957685,0.42448811848958334
1524.013,384.06666666666666,280,739,34406400,46514,0.2,0.14011285,2790,0.0013113804161548615,0.0002,-1.2547809048369527,-0.009642587796709753,0.6706475913524628,0.1294457425212992,0.42460693359375
1555.4938,382.6,281,739,34529280,46685,0.2,0.14224777,2800,0.02682664431631565,0.0002,-1.2581677801565578,-0.009876165859726218,0.6797307133674622,0.1308176438898469,0.4258935546875
1500.7749,363.46666666666664,282,739,34652160,46854,0.2,0.14288335,2810,0.007352517917752266,0.0002,-1.2600589792771886,-0.010198031435465963,0.6749333441257477,0.13071079120156356,0.42517171223958333
1701.725,428.6666666666667,283,739,34775040,47024,0.2,0.13784693,2820,0.06206092983484268,0.0002,-1.259207211062312,-0.010147029398928377,0.6868123412132263,0.12597445958332779,0.4236173502604167
1375.0392,344.46666666666664,284,739,34897920,47192,0.2,0.13796215,2830,0.019299207255244255,0.0002,-1.2360028134814154,-0.008709810150163927,0.6694841384887695,0.12712305806771232,0.42216389973958335
1298.8881,327.53333333333336,285,739,35020800,47364,0.2,0.13859843,2840,0.02330445870757103,0.0002,-1.2498279795485239,-0.009549191929715258,0.6604467928409576,0.13479045799855763,0.4221525065104167
1656.3337,404.46666666666664,286,739,35143680,47533,0.2,0.14018127,2850,0.0030157938599586487,0.0002,-1.2595000487348686,-0.009492391847519079,0.653700977563858,0.13395695423377524,0.42616373697916665
1402.5447,344.1333333333333,287,739,35266560,47705,0.2,0.13922952,2860,0.01984499581158161,0.0002,-1.2272227164761473,-0.010283640362273824,0.6709213256835938,0.1351888334477553,0.41938151041666666
1643.5739,403.8,288,739,35389440,47877,0.2,0.13982257,2870,0.01824631541967392,0.0002,-1.2360767500816534,-0.008966667056053363,0.6835353076457977,0.1342980461018548,0.4221720377604167
1643.9294,393.53333333333336,289,739,35512320,48047,0.2,0.14073332,2880,0.004277538508176804,0.0002,-1.2204946401560057,-0.009396273831222667,0.6823906302452087,0.12880706029818006,0.4208251953125
1723.9906,430.06666666666666,290,739,35635200,48218,0.2,0.13880219,2890,0.1009555533528328,0.0002,-1.2479751138761639,-0.00964623056888134,0.6856633126735687,0.1311482413323635,0.42009847005208334
1565.502,392.26666666666665,291,738,35758080,48389,0.2,0.13549827,2900,-0.0271538607776165,0.0002,-1.242419622084126,-0.010049741147043581,0.6976743638515472,0.12744281655817757,0.41826985677083334
1600.6343,382.73333333333335,292,738,35880960,48560,0.2,0.138856,2910,0.1458899825811386,0.0002,-1.2264970608893782,-0.010144645978804571,0.6674871742725372,0.13636528090845482,0.4184488932291667
1528.282,367.93333333333334,293,738,36003840,48732,0.2,0.13633476,2920,0.09161001443862915,0.0002,-1.2306129068260392,-0.00988750111497211,0.6850339770317078,0.13595457917574094,0.41571614583333333
1629.8973,406.46666666666664,294,738,36126720,48935,0.2,0.13534279,2930,0.027943242341279984,0.0002,-1.2208892648046215,-0.009637759834713506,0.6897985637187958,0.12645538122587216,0.416162109375
1595.5646,396.6,295,738,36249600,49108,0.2,0.13557513,2940,0.005917590111494064,0.0002,-1.2273541253556808,-0.00945046993598832,0.6807945370674133,0.131464454914482,0.41939860026041664
1601.893,393.26666666666665,296,737,36372480,49316,0.2,0.14129934,2950,-4.1037797927856445e-05,0.0002,-1.218954571072633,-0.00893479432804573,0.6701624989509583,0.13660563119852062,0.42065185546875
1661.1707,415.4,297,737,36495360,49487,0.2,0.14263631,2960,0.01299724355340004,0.0002,-1.2204687171367308,-0.009442848659443068,0.7299546897411346,0.12240746016536529,0.41818929036458335
1580.9644,402.53333333333336,298,737,36618240,49658,0.2,0.13855,2970,0.05868280306458473,0.0002,-1.2190393217932434,-0.008180597080311902,0.7012495994567871,0.13292071925825438,0.41651123046875
1658.4407,400.06666666666666,299,736,36741120,49865,0.2,0.13731448,2980,0.04532782733440399,0.0002,-1.2371647973762203,-0.008605231452183943,0.6895875632762909,0.12792380146556145,0.4181998697916667
1374.2301,335.6,300,736,36864000,50039,0.2,0.1337414,2990,0.03661253675818443,0.0002,-1.2391280183040847,-0.009335599230968607,0.7139335572719574,0.12550464916411633,0.41416259765625
1565.7134,390.06666666666666,301,736,36986880,50209,0.2,0.13952751,3000,0.014244120568037033,0.0002,-1.227501314515248,-0.008893059924885165,0.6896748542785645,0.13165105714579112,0.4167431640625
1585.902,396.53333333333336,302,736,37109760,50382,0.2,0.13891932,3010,0.006763886660337448,0.0002,-1.2181467071020355,-0.008843546647458424,0.6841207444667816,0.13559374036820374,0.41655029296875
1705.9878,414.6,303,736,37232640,50563,0.2,0.13465337,3020,-0.02701638638973236,0.0002,-1.2229803496288756,-0.008431857536349223,0.6921610236167908,0.13410563850115675,0.41489013671875
1745.4272,423.3333333333333,304,736,37355520,50732,0.2,0.13563178,3030,0.0020026490092277527,0.0002,-1.2244231065704176,-0.009721082040850888,0.6800144612789154,0.13639308983508575,0.41564615885416667
1494.9036,362.73333333333335,305,736,37478400,50903,0.2,0.13500918,3040,-0.024494994431734085,0.0002,-1.220962150959919,-0.009157763376442744,0.6775505840778351,0.13619268385111355,0.4169921875
1521.5176,373.6666666666667,306,736,37601280,51076,0.2,0.13449799,3050,-0.0058169886469841,0.0002,-1.2153431215168287,-0.009319119080719246,0.7052164673805237,0.13621950464779123,0.41086751302083335
1703.0585,412.46666666666664,307,736,37724160,51249,0.2,0.13718519,3060,-0.014892471954226494,0.0002,-1.2019030767213552,-0.00856857642700561,0.6898845136165619,0.13363295846715725,0.41392578125
1578.7416,384.53333333333336,308,735,37847040,51442,0.2,0.13704544,3070,0.009443573653697968,0.0002,-1.2012632589042187,-0.008577302519903848,0.6723075807094574,0.1392783723688141,0.4129182942708333
1609.5192,392.8666666666667,309,735,37969920,51625,0.2,0.13299344,3080,0.016730401664972305,0.0002,-1.202417443562299,-0.008442966063309238,0.6809251010417938,0.13387906030548039,0.4114656575520833
1493.946,369.0,310,735,38092800,51799,0.2,0.12975879,3090,-0.010242914780974388,0.0002,-1.2053804774427166,-0.008408917723487926,0.6802250146865845,0.1290655910646698,0.41044677734375
1558.2513,401.46666666666664,311,735,38215680,51971,0.2,0.13314518,3100,0.0024501867592334747,0.0002,-1.1924315835752834,-0.008669862456402673,0.6756786704063416,0.13642168024661563,0.4105704752604167
1565.1545,390.1333333333333,312,735,38338560,52145,0.2,0.13285965,3110,-0.03490273654460907,0.0002,-1.2002835114424428,-0.009179195510769204,0.6932749450206757,0.13037192560945793,0.4097021484375
1730.5923,418.06666666666666,313,735,38461440,52321,0.2,0.13510153,3120,0.011358611285686493,0.0002,-1.1815241356225064,-0.009243203275843067,0.6786891222000122,0.13209495122592974,0.4082747395833333
1226.298,290.6,314,735,38584320,52495,0.2,0.13695183,3130,-0.0012787245213985443,0.0002,-1.1811488736203561,-0.008012645425587835,0.6622212529182434,0.128943807388229,0.40877604166666665
1695.8778,410.1333333333333,315,734,38707200,52669,0.2,0.12972365,3140,0.07212801277637482,0.0002,-1.1871173872084668,-0.009211530033323166,0.678541362285614,0.1306173582492435,0.40875895182291666
1686.5679,408.8666666666667,316,734,38830080,52843,0.2,0.13450654,3150,0.004875987768173218,0.0002,-1.18552776580366,-0.008979998366521613,0.6828025579452515,0.1391135958285304,0.40854736328125
1467.6061,358.3333333333333,317,734,38952960,53015,0.2,0.13404511,3160,-0.020286306738853455,0.0002,-1.1894978256461521,-0.00800643782932184,0.6898396909236908,0.13986055342616358,0.40664469401041664
1660.961,402.46666666666664,318,734,39075840,53188,0.2,0.13323435,3170,0.01952783763408661,0.0002,-1.1855691040866077,-0.008403548849097811,0.6916993260383606,0.13586934578013218,0.40282958984375
1406.4436,335.93333333333334,319,734,39198720,53364,0.2,0.12974437,3180,0.0038690976798534393,0.0002,-1.2069070958998054,-0.007961901190813782,0.6733255982398987,0.1372938393226165,0.4080069986979167
1468.061,350.8,320,734,39321600,53536,0.2,0.12899059,3190,-0.010804340243339539,0.0002,-1.1725589434833577,-0.008404680200349806,0.6769333183765411,0.1412105096988186,0.40014078776041667
1721.37,417.1333333333333,321,734,39444480,53711,0.2,0.130042,3200,0.015108071267604828,0.0002,-1.1921545031201095,-0.008786856452679785,0.6588937342166901,0.14580084523515932,0.40214436848958335
1709.7985,410.8666666666667,322,734,39567360,53887,0.2,0.12608655,3210,-0.005693554878234863,0.0002,-1.1818280170019717,-0.007727167306923851,0.6824406683444977,0.13987089543234713,0.39957600911458335
1572.2595,374.26666666666665,323,734,39690240,54062,0.2,0.13527514,3220,0.011353544890880585,0.0002,-1.2048446063355853,-0.009535236013058845,0.6305191516876221,0.14439421930903337,0.4039583333333333
1828.2034,446.0,324,734,39813120,54237,0.2,0.1301261,3230,0.009676394984126091,0.0002,-1.1985960832362375,-0.009074060446049165,0.6926766932010651,0.13365482827085848,0.4055094401041667
1592.3756,389.2,325,733,39936000,54411,0.2,0.13258758,3240,-0.012316383421421051,0.0002,-1.204660283094272,-0.008077611648762589,0.7110525965690613,0.13699858311796562,0.39953938802083333
1843.3091,450.0,326,733,40058880,54587,0.2,0.12692101,3250,-0.005477357655763626,0.0002,-1.19452097594738,-0.008541750267977478,0.6911996006965637,0.1398201393042109,0.39926839192708335
1683.6428,405.46666666666664,327,733,40181760,54760,0.2,0.13573644,3260,0.009507603943347931,0.0002,-1.193822868090744,-0.007719198980951963,0.6487356126308441,0.1462324795217137,0.40219970703125
1794.065,415.8,328,733,40304640,54936,0.2,0.12873305,3270,0.023893989622592926,0.0002,-1.1874982302170247,-0.008939024219816929,0.6769166588783264,0.14386685809799626,0.39844156901041666
1619.1035,388.8,329,733,40427520,55109,0.2,0.13297503,3280,0.02321377396583557,0.0002,-1.1870149459782988,-0.008587634491971889,0.6448088586330414,0.1441467587274383,0.40135498046875
1500.4155,358.3333333333333,330,733,40550400,55283,0.2,0.122389704,3290,0.02242022380232811,0.0002,-1.2193468706992765,-0.009055447846252113,0.7002235054969788,0.13499424687383,0.39678466796875
1745.2445,401.8,331,733,40673280,55457,0.2,0.12844391,3300,0.002731800079345703,0.0002,-1.2161238734299937,-0.009576966991565617,0.6799059212207794,0.14122297678026371,0.3977937825520833
1677.3179,407.3333333333333,332,733,40796160,55631,0.2,0.12902822,3310,0.1200365424156189,0.0002,-1.195282435004289,-0.007914472093264825,0.6517545878887177,0.15428014462270465,0.39492106119791665
1722.3828,417.6666666666667,333,733,40919040,55806,0.2,0.12786715,3320,0.002682548016309738,0.0002,-1.2319063655255984,-0.008358628078913171,0.688846617937088,0.14309962107169363,0.3970035807291667
1416.3203,348.93333333333334,334,733,41041920,55978,0.2,0.124983326,3330,-0.010059567168354988,0.0002,-1.2303527257498355,-0.008603790903677388,0.6721480190753937,0.13901410450673818,0.39936197916666666
1664.2557,388.4,335,733,41164800,56153,0.2,0.13082077,3340,-0.01117655634880066,0.0002,-1.2129082391876727,-0.008809881338117217,0.6705576181411743,0.14562663576206736,0.39977132161458334
1504.1884,363.73333333333335,336,732,41287680,56327,0.2,0.13025756,3350,0.012669924646615982,0.0002,-1.2094036002705495,-0.008979866877216408,0.6707452237606049,0.13588087608154942,0.39715413411458333
1619.1093,383.2,337,732,41410560,56503,0.2,0.12881337,3360,-0.017243534326553345,0.0002,-1.1789466704055667,-0.00913090138879852,0.6744404733181,0.13995062487869292,0.3948518880208333
1610.6376,390.6666666666667,338,732,41533440,56677,0.2,0.12739536,3370,0.008324190974235535,0.0002,-1.1842631455976516,-0.008896855513667106,0.6588661670684814,0.1401420384500913,0.39439778645833334
1466.5403,355.2,339,732,41656320,56849,0.2,0.13323218,3380,0.000500991940498352,0.0002,-1.1848812705650926,-0.009098210084260549,0.6860371530056,0.13796214446338126,0.39280598958333335
1820.286,444.3333333333333,340,732,41779200,57022,0.2,0.1294872,3390,0.029732804745435715,0.0002,-1.1768085289591304,-0.009575055220248032,0.6793048083782196,0.14334592365766488,0.390712890625
1414.9764,329.46666666666664,341,732,41902080,57196,0.2,0.12947853,3400,0.00847400352358818,0.0002,-1.1947075205668807,-0.008995435834513045,0.6695399880409241,0.14383744300866966,0.39024251302083335
1479.2717,364.26666666666665,342,732,42024960,57368,0.2,0.12740372,3410,0.13748198747634888,0.0002,-1.2095591507044932,-0.008990012542059654,0.6907264292240143,0.14064451057415378,0.39201171875
1627.8015,385.6666666666667,343,732,42147840,57542,0.2,0.12834989,3420,-0.005159012973308563,0.0002,-1.2047854496880124,-0.009365816420267948,0.7325198352336884,0.12792927257939785,0.3915022786458333
1710.2976,415.8,344,732,42270720,57717,0.2,0.12848441,3430,-0.007698267698287964,0.0002,-1.1825173667663087,-0.009106942578970727,0.69522425532341,0.12871497193234974,0.3895556640625
1853.709,447.8,345,732,42393600,57893,0.2,0.13006301,3440,-0.0040166061371564865,0.0002,-1.2145048909727485,-0.009672419466175294,0.7034664154052734,0.1335120925710847,0.39121826171875
1605.8945,375.6666666666667,346,732,42516480,58066,0.2,0.12900695,3450,0.02235632762312889,0.0002,-1.2171719905423621,-0.00809809642139347,0.6865873634815216,0.13891823459309913,0.3897908528645833
1676.0803,400.4,347,732,42639360,58243,0.2,0.12793799,3460,0.010862298309803009,0.0002,-1.2187076931539922,-0.009056345538914077,0.71043261885643,0.1323703126773277,0.39025716145833333
1738.6746,415.06666666666666,348,732,42762240,58416,0.2,0.13115089,3470,0.04873984679579735,0.0002,-1.2261918982521942,-0.009084466299676327,0.6979301273822784,0.1367688134786052,0.39410807291666666
1546.5469,364.3333333333333,349,731,42885120,58590,0.2,0.12894009,3480,0.08655257523059845,0.0002,-1.2200739303231238,-0.008915232561436521,0.6952576041221619,0.14361139764543623,0.3896793619791667
1387.3597,339.1333333333333,350,731,43008000,58763,0.2,0.12925524,3490,-0.016128549352288246,0.0002,-1.20095921382308,-0.008262666766919816,0.712528258562088,0.13602321235550335,0.38702392578125
1695.5071,404.3333333333333,351,731,43130880,58935,0.2,0.12818886,3500,0.023447753861546516,0.0002,-1.2164012068447967,-0.009512069301338973,0.7122799456119537,0.13763240404562868,0.3901090494791667
1597.2433,369.6666666666667,352,731,43253760,59109,0.2,0.12724373,3510,0.010348895564675331,0.0002,-1.2220869392715394,-0.009776715193929704,0.7087503671646118,0.13240516797697638,0.38992919921875
1597.4954,380.3333333333333,353,731,43376640,59282,0.2,0.12767091,3520,0.07015584409236908,0.0002,-1.2036511754896493,-0.00784508573973047,0.6717148125171661,0.14428526901300454,0.39129069010416667
1452.1028,348.53333333333336,354,731,43499520,59458,0.2,0.12627855,3530,0.1408199667930603,0.0002,-1.2066177650975685,-0.008789254087557007,0.7148707807064056,0.12455822970989781,0.3885400390625
1640.64,386.46666666666664,355,731,43622400,59633,0.2,0.1266457,3540,0.06990334391593933,0.0002,-1.2160407827670376,-0.008835498202746142,0.6733545958995819,0.1439562091724171,0.39320556640625
1740.5251,416.8,356,731,43745280,59809,0.2,0.12865946,3550,0.05259169638156891,0.0002,-1.2178523347961405,-0.009209126700385846,0.6759585440158844,0.1347669100537314,0.3891796875
1722.8445,409.06666666666666,357,731,43868160,59984,0.2,0.12703867,3560,0.03720016032457352,0.0002,-1.2071663037842761,-0.009701214974508427,0.6239882409572601,0.14703923688745515,0.390615234375
1713.3583,411.06666666666666,358,731,43991040,60158,0.2,0.13449666,3570,0.052052900195121765,0.0002,-1.1823342547907183,-0.008397719854413784,0.6411970853805542,0.1414865543975611,0.38749348958333335
1696.8373,394.6666666666667,359,731,44113920,60330,0.2,0.12781255,3580,0.04750639945268631,0.0002,-1.1973096901612976,-0.008946803294663064,0.6949732601642609,0.12970200937930107,0.38845458984375
1646.1421,383.73333333333335,360,731,44236800,60503,0.2,0.1317924,3590,0.07964839041233063,0.0002,-1.1828786143598458,-0.009022496420172199,0.7012235820293427,0.13993658904219047,0.38724609375
1774.2683,412.3333333333333,361,731,44359680,60677,0.2,0.12940358,3600,0.0008173286914825439,0.0002,-1.1601552742657562,-0.008411816331839267,0.7061585485935211,0.13710763214359759,0.38702880859375
1464.0681,348.1333333333333,362,731,44482560,60850,0.2,0.12895662,3610,0.14014121890068054,0.0002,-1.1666135782717417,-0.007880496433414616,0.3120749592781067,0.17935768169903896,0.38596028645833336
1728.4567,406.8666666666667,363,730,44605440,61023,0.2,0.122648165,3620,0.06635875999927521,0.0002,-1.144997179567193,-0.0082303482237027,0.726010262966156,0.1211419984724489,0.3783772786458333
1628.1595,384.46666666666664,364,730,44728320,61196,0.2,0.12989426,3630,0.058856505900621414,0.0002,-1.1406934400927276,-0.008750794262214185,0.6831460297107697,0.14248357461590785,0.38259440104166664
1555.5726,373.06666666666666,365,730,44851200,61404,0.2,0.13099816,3640,0.006347259506583214,0.0002,-1.148487886680911,-0.009951811793447026,0.7035402655601501,0.12872477764593593,0.3845930989583333
1684.5048,392.93333333333334,366,730,44974080,61576,0.2,0.13010295,3650,-0.003147771582007408,0.0002,-1.1271762200382849,-0.008196469500077607,0.6733804047107697,0.13931434865876025,0.38145345052083335
1657.5809,400.2,367,730,45096960,61750,0.2,0.12976505,3660,0.04569245129823685,0.0002,-1.1369674727631112,-0.00899451105281211,0.6975695788860321,0.1447905365587212,0.3820621744791667
1446.9542,340.8,368,730,45219840,61923,0.2,0.12719609,3670,-0.02887214720249176,0.0002,-1.1541145469713956,-0.007877192978921812,0.6869546473026276,0.1393696733142133,0.3819734700520833
1526.6171,359.6,369,730,45342720,62100,0.2,0.13326754,3680,0.06728384643793106,0.0002,-1.1669848165102303,-0.008563171050864184,0.5797351896762848,0.1564772383388481,0.38574788411458333
1362.9271,327.8,370,730,45465600,62275,0.2,0.13427751,3690,-0.01877586543560028,0.0002,-1.1587037184337774,-0.008088399185386758,0.6484018266201019,0.14559421855694382,0.3856070963541667
1542.5396,377.6,371,729,45588480,62467,0.2,0.12820344,3700,0.01717810519039631,0.0002,-1.162626277009646,-0.008836010602978301,0.7100118100643158,0.142836384413046,0.3817236328125
1771.6665,422.53333333333336,372,729,45711360,62642,0.2,0.12905428,3710,0.13379794359207153,0.0002,-1.1736307767468195,-0.009653928170437212,0.718275249004364,0.13732716719833357,0.38218587239583335
1549.8157,383.3333333333333,373,729,45834240,62815,0.2,0.12946321,3720,0.06294920295476913,0.0002,-1.1492985757098844,-0.008544197416376846,0.6951572000980377,0.13862622063286836,0.38205159505208336
1512.3414,361.26666666666665,374,729,45957120,62991,0.2,0.13064168,3730,-0.008987940847873688,0.0002,-1.1587582879917075,-0.007299683886879696,0.683235764503479,0.15578997538725767,0.38354085286458334
1610.3296,389.8666666666667,375,729,46080000,63167,0.2,0.12634663,3740,0.15585431456565857,0.0002,-1.1778396729876597,-0.008297662796803707,0.7018435001373291,0.14880386189470302,0.3796533203125
1599.319,382.46666666666664,376,729,46202880,63341,0.2,0.12906575,3750,0.01732771098613739,0.0002,-1.1653765815030783,-0.008908108652631199,0.7136691212654114,0.13180316774417103,0.381796875
1688.648,407.06666666666666,377,729,46325760,63517,0.2,0.12776121,3760,0.17204897105693817,0.0002,-1.1378546828838687,-0.008078321756747754,0.6896563470363617,0.1436821716358342,0.37170084635416667
1568.9668,370.4,378,729,46448640,63701,0.2,0.12660147,3770,0.0471096970140934,0.0002,-1.1451793335129816,-0.008529037223682584,0.6910740435123444,0.1311166567634791,0.37911783854166664
1861.4507,450.0,379,729,46571520,63878,0.2,0.13371827,3780,0.05602198466658592,0.0002,-1.1579636616166682,-0.00784072021586932,0.7019449174404144,0.13321625057074318,0.37886474609375
1826.9164,431.53333333333336,380,728,46694400,64054,0.2,0.12952533,3790,0.0433264896273613,0.0002,-1.1669203008338809,-0.008797049401800905,0.6820971369743347,0.13693719574104762,0.37802490234375
1702.4431,410.4,381,728,46817280,64228,0.2,0.1308126,3800,0.005102705210447311,0.0002,-1.1562514421747376,-0.00851559898437093,0.7025255560874939,0.1387104840077033,0.37719075520833334
1680.0209,399.73333333333335,382,728,46940160,64403,0.2,0.12763262,3810,-0.0012299250811338425,0.0002,-1.1358537915100655,-0.008333981438402891,0.6998290121555328,0.1395290516874714,0.37501953125
1620.0261,384.2,383,728,47063040,64581,0.2,0.12567061,3820,0.008142262697219849,0.0002,-1.143557451820622,-0.0082816421989628,0.7078195512294769,0.1422616671740737,0.3766227213541667
1502.2,352.4,384,728,47185920,64756,0.2,0.1281736,3830,0.05370160564780235,0.0002,-1.1534753167349845,-0.00923043566683191,0.7099523544311523,0.1308915446640458,0.37678466796875
1609.6571,377.8666666666667,385,728,47308800,64933,0.2,0.13144606,3840,-0.013245221227407455,0.0002,-1.1352862211534132,-0.008993821051814545,0.5363855063915253,0.1834979486236504,0.37642985026041664
1714.2773,405.06666666666666,386,728,47431680,65109,0.2,0.13156398,3850,0.006466880440711975,0.0002,-1.1384891200562317,-0.008320440641115662,0.6730924248695374,0.14330710110545625,0.3773087565104167
1726.282,394.26666666666665,387,728,47554560,65285,0.2,0.12900446,3860,0.0243945624679327,0.0002,-1.1559794722031802,-0.0079110576793452,0.6854475140571594,0.1430906546950185,0.3767805989583333
1470.2026,343.8666666666667,388,728,47677440,65462,0.2,0.1289701,3870,0.029839662835001945,0.0002,-1.1472536116093397,-0.00849016087877923,0.6169419884681702,0.1495729377332221,0.3771280924479167
1650.181,393.06666666666666,389,728,47800320,65654,0.2,0.12335995,3880,0.017700636759400368,0.0002,-1.1509907170074682,-0.009089364272397992,0.7219054698944092,0.13292126121329298,0.3746866861979167
1757.8927,413.53333333333336,390,727,47923200,65830,0.2,0.1309783,3890,-0.033318378031253815,0.0002,-1.1509216579981147,-0.008957250860009177,0.72987100481987,0.13892542596906424,0.3758138020833333
1463.7043,350.53333333333336,391,727,48046080,66006,0.2,0.12577423,3900,0.10338124632835388,0.0002,-1.1648119894539317,-0.00826479654298358,0.7087446749210358,0.13946177413784122,0.37732177734375
1642.1445,391.06666666666666,392,727,48168960,66184,0.2,0.1238009,3910,0.024832654744386673,0.0002,-1.163884928394109,-0.008401280668561715,0.7078366875648499,0.14097053166866924,0.3772273763020833
1698.9949,403.73333333333335,393,727,48291840,66362,0.2,0.12628883,3920,0.00017865002155303955,0.0002,-1.1700257087529948,-0.009303558772880933,0.6991109549999237,0.14236937630882798,0.3795930989583333
1474.6404,343.73333333333335,394,727,48414720,66537,0.2,0.1277701,3930,-0.007383599877357483,0.0002,-1.1488691679791858,-0.00838846918307657,0.7080636322498322,0.1351321379498889,0.37241048177083336
1560.9655,376.6666666666667,395,727,48537600,66712,0.2,0.13083655,3940,-0.012208696454763412,0.0002,-1.1528901863284409,-0.00839284352159666,0.6972700655460358,0.13607623728079488,0.37223225911458335
1610.2242,388.46666666666664,396,727,48660480,66887,0.2,0.12499038,3950,0.036804795265197754,0.0002,-1.1716249524833013,-0.009375917990134137,0.6715574860572815,0.13999863203275406,0.370849609375
1597.7456,389.6666666666667,397,727,48783360,67060,0.2,0.12140043,3960,0.0179884172976017,0.0002,-1.1618798777492096,-0.0094396805277817,0.7068982124328613,0.13187076569224399,0.3726375325520833
1423.8195,340.26666666666665,398,727,48906240,67237,0.2,0.12499414,3970,0.002620505169034004,0.0002,-1.1542780695234736,-0.008601827243073784,0.7039997279644012,0.1379944560827183,0.371181640625
1689.2404,398.46666666666664,399,727,49029120,67411,0.2,0.12145179,3980,0.022738613188266754,0.0002,-1.1677010942778239,-0.008110805764014609,0.6800675690174103,0.147915347761785,0.36994303385416666
1327.3304,321.26666666666665,400,727,49152000,67588,0.2,0.12315664,3990,0.013916950672864914,0.0002,-1.139835448078811,-0.008001921567665705,0.6267645955085754,0.14833271256667407,0.36940104166666665
1705.9694,397.73333333333335,401,727,49274880,67765,0.2,0.12132311,4000,0.08176501095294952,0.0002,-1.1549257692322135,-0.008615517918442492,0.6366375088691711,0.14461056449004295,0.3679451497395833
1732.632,412.6,402,727,49397760,67942,0.2,0.12333812,4010,-0.006189366802573204,0.0002,-1.1389308511155347,-0.008001438919885306,0.252949059009552,0.23682388747256483,0.3677734375
1481.9976,346.46666666666664,403,726,49520640,68116,0.2,0.124759324,4020,0.03596331551671028,0.0002,-1.1608497456026574,-0.009427060986581637,0.7294021248817444,0.13234107839215237,0.3667854817708333
1387.1454,327.73333333333335,404,726,49643520,68292,0.2,0.120858304,4030,0.10551458597183228,0.0002,-1.1420441648208846,-0.008707510940069673,0.7166244387626648,0.13967554700851906,0.3611751302083333
1431.1669,334.3333333333333,405,726,49766400,68468,0.2,0.12330173,4040,0.060766562819480896,0.0002,-1.1430462037834028,-0.008742668642189528,0.7421703636646271,0.13399387804335372,0.362890625
1651.063,390.0,406,726,49889280,68644,0.2,0.12318322,4050,0.10583652555942535,0.0002,-1.1389103245735168,-0.007972509234520354,0.6979902684688568,0.1417563562565677,0.3629679361979167
1474.2494,354.6666666666667,407,726,50012160,68821,0.2,0.12187706,4060,-0.028855545446276665,0.0002,-1.1597245543667425,-0.009166782719063727,0.7486471235752106,0.1243814576708246,0.36273518880208333
1555.1447,370.26666666666665,408,726,50135040,69000,0.2,0.11641146,4070,-0.015370510518550873,0.0002,-1.1468346829805522,-0.008813381658577176,0.7357131838798523,0.1268350641434275,0.35871988932291665
1717.9017,402.4,409,726,50257920,69212,0.2,0.12316601,4080,0.03392878174781799,0.0002,-1.1340792021962505,-0.009600225187653754,0.6983607411384583,0.14434360540675698,0.36288899739583336
1727.7352,416.8666666666667,410,726,50380800,69389,0.2,0.12572081,4090,0.02975236065685749,0.0002,-1.125782422668611,-0.008482960844303307,0.7128752171993256,0.13519936512922867,0.3611149088541667
1640.035,385.06666666666666,411,725,50503680,69564,0.2,0.121214375,4100,0.15506020188331604,0.0002,-1.1498582237989952,-0.0087555370238321,0.6843805313110352,0.1450524902328228,0.3633854166666667
1433.7296,336.8666666666667,412,725,50626560,69741,0.2,0.13006882,4110,0.03420791029930115,0.0002,-1.144971116160353,-0.008326859560656884,0.6954717338085175,0.1533729567597038,0.36469482421875
1628.307,389.06666666666666,413,725,50749440,69917,0.2,0.13098615,4120,-0.013841170817613602,0.0002,-1.118104889728129,-0.008106828674887462,0.7149693071842194,0.13075571030252225,0.36163899739583333
1763.9772,419.2,414,725,50872320,70095,0.2,0.12610427,4130,0.014287881553173065,0.0002,-1.1592702789977194,-0.007910097829699226,0.7014239728450775,0.14167865466083943,0.3643595377604167
1496.4733,359.73333333333335,415,725,50995200,70272,0.2,0.131045,4140,0.06813894212245941,0.0002,-1.1297337202789883,-0.00712448401551228,0.5739642679691315,0.15481814087552873,0.36492350260416667
1449.8239,343.93333333333334,416,725,51118080,70450,0.2,0.13174583,4150,-4.967302083969116e-05,0.0002,-1.1247269040594499,-0.007940406813286244,0.69401615858078,0.13927927633631043,0.3615315755208333
1454.5616,343.06666666666666,417,725,51240960,70635,0.2,0.12555262,4160,-0.008709065616130829,0.0002,-1.1282645359790573,-0.007890916503262513,0.6791284680366516,0.14118916118721245,0.35877197265625
1519.7056,358.06666666666666,418,725,51363840,70837,0.2,0.12563127,4170,0.0141591876745224,0.0002,-1.1403457968930404,-0.008037563399399612,0.6854115128517151,0.1431054642285259,0.35955973307291667
1599.5907,392.3333333333333,419,725,51486720,71014,0.2,0.12429618,4180,0.016027512028813362,0.0002,-1.1525533574602256,-0.009239325253123145,0.6982260942459106,0.13312158689455827,0.36293131510416665
